"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"একটি শিক্ষক ইউনিয়ন এবং একটি জেলা স্কুল আগামী বছরের জন্য বেতন নিয়ে আলোচনা করছে৷ শিক্ষকরা আরও অর্থ চান, এবং জেলা দাবি করে, বরাবরের মতো, বাজেটের সীমাবদ্ধতা, যতটা সম্ভব কম বেতন দিতে চায় তারা। জেলায়, বেশিরভাগের মতো, প্রচুর পরিমাণে মাঝারি বেতনের শিক্ষক এবং কয়েকজন উচ্চ বেতনের প্রশাসক রয়েছে। সমস্ত শিক্ষক এবং প্রশাসকদের বেতন অন্তর্ভুক্ত করা হয়, পেশাদার কর্মীরা বর্তমানে কত উপার্জন করেন তা নির্ণয় করার চেষ্টা করার জন্য। শিক্ষক ইউনিয়ন আলোচনার সময় নিচের কোনটি সবচেয়ে বেশি উদ্ধৃত করবে?","সমস্ত বেতনের গড়।","সমস্ত বেতনের মোড।","সমস্ত বেতনের আদর্শ বিচ্যুতি।","সমস্ত বেতনের মধ্যক।","D","D","D","bare_letter","True"
"হার্ডকোর কনস্ট্রাকশন কোম্পানির দুটি অফিস আছে, একটি আটলান্টায় এবং একটি নিউ অরলিন্সে। আটলান্টা অফিসে পনের জন ইঞ্জিনিয়ার কাজ করেন এবং নিউ অরলিন্স অফিসে ১৪ জন ইঞ্জিনিয়ার কাজ করেন। ব্যবসার ম্যানেজার দুটি অফিসে ইঞ্জিনিয়ারদের গড় বেতন তুলনা করার জন্য একটি ২-নমুনা t-পরীক্ষা ব্যবহার করার সিদ্ধান্ত নিয়েছে। কারণ একটি অফিসে মাত্র ১৫ জন ইঞ্জিনিয়ার এবং অন্যটিতে ১৪ জন ইঞ্জিনিয়ার ছিলেন, তিনি সমস্ত ইঞ্জিনিয়ারের বেতন গণনায় ব্যবহার করেছিলেন। ২-নমুনা t-পরীক্ষা কি এই পরিস্থিতিতে একটি উপযুক্ত অনুমানিক কৌশল?","হ্যাঁ, কারণ তিনি দুটি ছোট দলের গড়ের তুলনা করছেন।","হ্যাঁ. আটলান্টা এবং নিউ অরলিন্স উভয়ই বড় শহর, তাই বেতন তুলনামূলক হবে।","হ্যাঁ. যেহেতু আটলান্টা এবং নিউ অরলিন্স প্রায় ৫০০ মাইল দূরে অবস্থিত, ইঞ্জিনিয়ারদের দুটি গোষ্ঠীকে স্বাধীন বলে ধরে নেওয়া যেতে পারে।","না, কারণ উভয় অফিস থেকে সম্পূর্ণ জনসংখ্যার তথ্য ব্যবহার করা হয়েছিল। যেহেতু কোনও নমুনা নেওয়া হয়নি, একটি t-টেস্ট ব্যবহার করা উচিত নয়।","D","D","D","bare_letter","True"
"নির্ভরণ রেখার জন্য, অবশিষ্টাংশ সম্পর্কে নিম্নলিখিত বিবৃতিগুলির মধ্যে কোনটি সত্য?","প্রভাবশালী স্কোরের বড় অবশিষ্টাংশ থাকে।","রৈখিক মডেল ভালো হলে, ধনাত্মক অবশিষ্টাংশের সংখ্যা নেতিবাচক অবশিষ্টাংশের সংখ্যার সমান হবে।","অবশিষ্টাংশের গড় সর্বদা শূন্য হবে।","পারস্পরিক সম্পর্ক ০ হলে, অবশিষ্টাংশের প্লটে একটি স্বতন্ত্র প্যাটার্ন থাকবে।","C","B","B","bare_letter","False"
"একটি বৃহৎ পাবলিক স্কুল ব্যবস্থার একজন পঠন বিশেষজ্ঞ বিশ্বাস করেন যে শিক্ষার্থীরা যত বেশি সময় পড়তে ব্যয় করবে, তারা স্কুলে তত ভাল ফলাফল করবে। তিনি একটি মিডল স্কুল পরীক্ষার পরিকল্পনা করেছেন যেখানে ৩০ জন অষ্টম গ্রেডের একটি SRS প্রতি সপ্তাহে চার অতিরিক্ত ঘন্টা পড়ার জন্য বরাদ্দ করা হবে, ৩০ জন সপ্তম শ্রেণির একটি SRS কে প্রতি সপ্তাহে দুই অতিরিক্ত ঘন্টা পড়ার জন্য বরাদ্দ করা হবে এবং ৩০ জন ষষ্ঠ শ্রেণির শিক্ষার্থীদের একটি SRS এর কোন অতিরিক্ত নির্ধারিত পড়ার একটি নিয়ন্ত্রণ গোষ্ঠী থাকবে না। একটি স্কুল বছরের পর, প্রতিটি গোষ্ঠীর গড় GPA তুলনা করা হবে। এটি কি একটি ভাল পরীক্ষামূলক নকশা?","হ্যাঁ। ","না, কারণ এই নকশাটি পড়ার এবং GPA-এর মধ্যে একটি সম্পর্ক নির্দেশ করতে পারে, এটি একটি কারণ এবং ফলাফল সম্পর্ক স্থাপন করতে পারে না।","না, কারণ ব্লাইন্ডিং না হলে, প্লেসিবো প্রভাবের একটি শক্তিশালী সম্ভাবনা রয়েছে।","না, কারণ গ্রেড স্তর একটি লুকানো চলক যাকে বিবেচনাধীন চলক বলে ভূল করা হতে পারে।","D","B","B","bare_letter","False"
"একটি নমুনা বিতরণ কি?","একটি প্রদত্ত নমুনায় পাওয়া যায় এমন সমস্ত পরিসংখ্যানের একটি বিতরণ","একটি হিস্টোগ্রাম, বা এই জাতীয় অন্যান্য দৃশ্যগত উপস্থাপনা, একটি নমুনার বিতরণ দেখায়","কিছু পরিসংখ্যানের একটি সরল বিতরণ","একটি প্রদত্ত আকারের সমস্ত সম্ভাব্য নমুনা থেকে পরিসংখ্যান দ্বারা নেওয়া সমস্ত মানগুলির একটি বিতরণ৷","D","D","D","bare_letter","True"
"একজন কৃষক জানতে চান যে একটি নতুন সার তার আপেলের গড় ওজন বাড়িয়েছে কিনা। পুরানো সারের ব্যবহারে, গড় ওজন ছিল প্রতি আপেল ৪.০ আউন্স। কৃষক সিদ্ধান্ত নেয় H0: μ = ৪.০ আউন্স বনাম Ha: μ > ৪.০ আউন্সের একটি পরীক্ষা করার, তাৎপর্যের ৫ শতাংশ স্তরে, যেখানে μ = নতুন সার ব্যবহার করে আপেলের গড় ওজন। আপেলের ওজন প্রায় সরলভাবে বিতরণ করা হয়। কৃষক ১৬ টি আপেলের একটি এলোমেলো নমুনা নেয় এবং গড় ৪.৩ আউন্স এবং ০.৬ আউন্সের একটি আদর্শ বিচ্যুতি গণনা করে। নিচের কোনটি এই পরীক্ষার জন্য p-মান দেয়?","P(Z > ২)","P(Z < ২)","P(t > ২) সহ ১৫ ডিগ্রী স্বাধীনতা","P(t < ২) সহ ১৫ ডিগ্রী স্বাধীনতা","C","A","A","bare_letter","False"
"কর্মীদের উৎপাদনশীলতার উপর সঙ্গীতের প্রভাবের উপর একটি অধ্যয়নে, কর্মীদের বলা হয়েছিল যে প্রতিদিন একটি ভিন্ন ধারার ব্যাকগ্রাউন্ড মিউজিক বাজানো হবে এবং সংশ্লিষ্ট উৎপাদন আউটপুটগুলি নোট করা হবে। সঙ্গীতের প্রতিটি পরিবর্তনের ফলে উৎপাদন বৃদ্ধি পায়। এটি হল একটি উদাহরণ","একটি চিকিৎসা এককের প্রভাব।","প্লেসিবো প্রভাব।","নিয়ন্ত্রণ গোষ্ঠীর প্রভাব।","নমুনার ত্রুটি।","B","B","B","bare_letter","True"
"একটি চিকিৎসাগত ট্রায়ালে, ৩০ জন সিকেল সেল অ্যানিমিয়া রোগীকে এলোমেলোভাবে দুটি গোষ্ঠীতে বরাদ্দ করা হয়। এক গোষ্ঠী বর্তমানে বাজারজাতকৃত ঔষধ গ্রহণ করে এবং অন্য গোষ্ঠী একটি পরীক্ষামূলক ঔষধ গ্রহণ করে। প্রতি সপ্তাহে, রোগীরা ক্লিনিকে রিপোর্ট করে যেখানে রক্ত ​​পরীক্ষা করা হয়। রোগী কী ধরনের ওষুধ গ্রহণ করছেন সে বিষয়ে ল্যাব টেকনিশিয়ান জানেন না। এই নকশাটি এই হিসাবে বর্ণনা করা যেতে পারে","একটি সম্পূর্ণ এলোমেলো নকশা, বর্তমানে বাজারজাত করা ওষুধ এবং পরীক্ষামূলক ওষুধ দুটি চিকিৎসা হিসেবে","একটি মিলিত-জোড়ার নকশা, বর্তমানে বাজারজাত করা ওষুধ এবং পরীক্ষামূলক ওষুধ একটি জোড় তৈরি করে","একটি এলোমেলো ব্লক ডিজাইন, বর্তমানে বাজারজাত করা ওষুধ এবং পরীক্ষামূলক ওষুধ দুটি ব্লক হিসেবে","একটি এলোমেলো ব্লক ডিজাইন, বর্তমানে বাজারজাত করা ওষুধ এবং পরীক্ষামূলক ওষুধ দুটি চিকিৎসা হিসেবে","A","A","A","bare_letter","True"
"ধরুন আন্তঃরাজ্য মহাসড়ক ব্যবস্থায় চলাচলকারী ট্রাকের ওজনের সরল বিতরণ করা হয়। যদি ৭০% ট্রাকের ওজন ১২,০০০ পাউন্ডের বেশি হয় এবং ৮০% এর ১০,০০০ পাউন্ডের বেশি হয়, তাহলে আন্তঃরাজ্য ব্যবস্থায় চলাচলকারী ট্রাকের ওজনের গড় এবং আদর্শ বিচ্যুতি কত?","μ = ১৪,৯০০; σ = ৬১০০","μ = ১৫,১০০; σ = ৬২০০","μ = ১৫,৩০০; σ = ৬৩০০","μ = ১৫,৫০০; σ = ৬৪০০","C","B","B","bare_letter","False"
"একজন বীমা এজেন্ট তার সাথে যোগাযোগ করেন এমন গ্রাহকদের ২০ শতাংশের কাছে একটি জীবন বীমা পলিসি বিক্রি করতে সফল হন। তিনি একটি পলিসি বিক্রি করতে সক্ষম হওয়ার আগে গ্রাহকদের গড় সংখ্যা অনুমান করার জন্য একটি সাইমুলেশন তৈরি করার সিদ্ধান্ত নেন। সাইমুলেশন করতে তাকে নিচের কোন স্কিম ব্যবহার করা উচিত?","একটি গ্রাহকের কাছে একটি পলিসি সফলভাবে বিক্রি করার জন্য নম্বর ০, ১ এবং গ্রাহকের কাছে পলিসি বিক্রি করতে ব্যর্থ হওয়ার জন্য ২, ৩, ৪, ৫, ৬, ৭, ৮, ৯ নম্বরগুলি বরাদ্দ করা৷","একটি গ্রাহকের কাছে একটি পলিসি সফলভাবে বিক্রি করার জন্য নম্বর ০, ১ এবং গ্রাহকের কাছে পলিসি বিক্রি করতে ব্যর্থ হওয়ার জন্য ২, ৩, ৪ নম্বরগুলি বরাদ্দ করা৷","একটি গ্রাহকের কাছে একটি পলিসি সফলভাবে বিক্রি করার জন্য ০ নম্বর এবং গ্রাহকের কাছে একটি পলিসি বিক্রি করতে ব্যর্থ হওয়ার জন্য ১ নম্বর বরাদ্দ করা৷","একটি গ্রাহকের কাছে একটি পলিসি সফলভাবে বিক্রি করার জন্য ০, ১, ২, ৩, ৪ নম্বর এবং গ্রাহকের কাছে পলিসি বিক্রি করতে ব্যর্থ হওয়ার জন্য ৫, ৬, ৭, ৮, ৯ নম্বরগুলি বরাদ্দ করা৷","A","A","A","bare_letter","True"
"একটি পরিসংখ্যান কোর্সের মধ্যবর্তী স্কোরগুলি প্রায় ৫২ পয়েন্টের গড় এবং ৪ পয়েন্টের একটি আদর্শ বিচ্যুতি সহ সরল বিতরণ করা হয়েছিল। চূড়ান্ত পরীক্ষার স্কোরগুলি প্রায় ১১২ পয়েন্টের গড় এবং ১০ পয়েন্টের একটি আদর্শ বিচ্যুতি সহ সরল বিতরণ করা হয়েছিল। মিডটার্মে একজন ছাত্রের স্কোর ছিল ৫৮ পয়েন্ট। ফাইনাল পরীক্ষায় যদি তার একই প্রমিত স্কোর (z-স্কোর) থাকে, তাহলে তার স্কোর কী হওয়া উচিত ছিল?","১৫ পয়েন্ট","৫৮ পয়েন্ট","১১৮ পয়েন্ট","১২৭ পয়েন্ট","D","A","A","bare_letter","False"
"নমুনা গড়ের নমুনা বিতরণ সরল বিতরণের কাছাকাছি","শুধুমাত্র যদি মূল জনসংখ্যার একটি সরল বিতরণ থাকে এবং n বড় হয়।","যদি মূল জনসংখ্যার আদর্শ বিচ্যুতি জানা থাকে।","n বড় হলে, মূল জনসংখ্যার বিতরণ যাই হোক না কেন।","n-এর মান বা মূল জনসংখ্যার বিতরণ যাই হোক না কেন।","C","C","C","bare_letter","True"
"ধরুন H0: p = ০.৬, এবং Ha: p = ০.৭ এর জন্য পরীক্ষার শক্তি হল ০.৮। নিচের কোনটি একটি বৈধ সিদ্ধান্ত?","টাইপ I ত্রুটি হওয়ার সম্ভাব্যতা ০.১।","Ha সত্য হলে, H0 প্রত্যাখ্যান করতে ব্যর্থ হওয়ার সম্ভাব্যতা ০.২।","টাইপ II ত্রুটি করার সম্ভাব্যতা ০.৩।","উপরের সবগুলোই বৈধ সিদ্ধান্ত।","B","B","B","bare_letter","True"
"একটি মেট্রোপলিটন অঞ্চলে, প্রযুক্তিগত লেখকদের বার্ষিক বেতন যা প্রায় $৫৫,৮০০ এর গড় দ্বারা বিতরণ করা হয়। বেতনের প্রথম চতুর্থাংশ হল $৪৮,৮১৫। আদর্শ বিচ্যুতি কত?","$৬,৯৮৪","$১০,৩৫৬","$১০,৪৭৬","$১৩,৯৬৮","B","C","C","bare_letter","False"
"একটি নির্দিষ্ট শহরে প্রতি মাসে বৃষ্টিপাতের পরিমাণ প্রায় সরল বিতরণ করা হয়, যার গড় ছয় ইঞ্চি এবং আদর্শ বিচ্যুতি ১.৬ ইঞ্চি। নিচের কোনটি বৃষ্টিপাতের পরিমাণ সর্বাধিক, ইঞ্চিতে, এই শহরে এই মাসে শহরটি দেখা ১০ শতাংশ শুষ্কতম মাসগুলির মধ্যে থাকতে পারে?","৮.০৫","৭.৬","৩.৯৫","৩.৩৭","C","C","C","bare_letter","True"
"কারণ ও ফলাফলের সম্পর্ক স্থাপনে নিচের কোনটি সবচেয়ে বেশি কার্যকর?","একটি সম্পূর্ণ আদমশুমারি","একটি ন্যূনতম বর্গ নির্ভরণ রেখা যা উচ্চ পারস্পরিক সম্পর্ক দেখাচ্ছে","সরল এলোমেলো নমুনা (SRS)","একটি পরীক্ষা","D","B","B","bare_letter","False"
"একটি স্পোর্টস টক শো মানুষজকে কল করতে এবং স্থানীয় বাস্কেটবল দলের সাম্প্রতিক ক্ষতির বিষয়ে তাদের মতামত জানাতে বলে। সাধারণত সাধারণ প্রতিক্রিয়া কি হবে?","তারা সম্ভবত মনে করবে যে অফিশিয়াটিং আরও ভাল হতে পারত, তবে এটি দলের দুর্বল খেলা ছিল, অফিশিয়াটিং নয়, এটিই ক্ষতির জন্য প্রাথমিকভাবে দায়ী ছিল।","তারা সম্ভবত বর্তমান খেলোয়াড়দের বদলে কিছু নতুন খেলোয়াড় নেওয়ার জন্য দলকে বলবে।","কর্মকর্তারা যদি তাদের কাজ করতেন তবে দলটি সম্ভবত হারত না।","কারণ দলটি সারা বছর ফাউল-প্লুগড ছিল, যারা কল করবে সম্ভবত তারা কর্মকর্তাদের সমর্থন করবে।","C","A","A","bare_letter","False"
"আলফ্রেড এবং বেন একে অপরকে চেনেন না কিন্তু তারা প্রত্যেকে সুন্দরী শার্লিনকে স্কুলের প্রমের জন্য জিজ্ঞাসা করার কথা বিবেচনা করছেন। তাদের মধ্যে অন্তত একজন তাকে জিজ্ঞাসা করার সম্ভাবনা ০.৭২। তারা উভয়েই তাকে জিজ্ঞাসা করার সম্ভাবনা ০.১৮। আলফ্রেড তাকে জিজ্ঞাসা করার সম্ভাবনা ০.৬। বেন শার্লিনকে প্রমের কাছে জিজ্ঞাসা করার সম্ভাবনা কত?","০.৭৮","০.৩","০.২৪","০.৪৮","B","B","B","bare_letter","True"
"গর্ভপাতের প্রতি মনোভাব সম্পর্কে প্রশ্নের উত্তর দেওয়ার জন্য ২৫ জন পুরুষের একটি এলোমেলো নমুনা এবং ২৫ জন মহিলার একটি পৃথক এলোমেলো নমুনা নির্বাচন করা হয়েছে। উত্তরগুলি ""প্রো-লাইফ"" বা ""প্রো-চয়েস"" হিসাবে শ্রেণীবদ্ধ করা হয়েছিল। নিচের কোনটি এই পরিস্থিতির জন্য সঠিক শূন্য অনুমান?","চলক ""লিঙ্গ"" এবং ""গর্ভপাতের প্রতি মনোভাব"" পরস্পরের সাথে সম্পর্কযুক্ত।","""প্রো-লাইফ"" পুরুষদের অনুপাত ""প্রো-লাইফ"" মহিলাদের অনুপাতের সমান।","""প্রো-লাইফ"" পুরুষদের অনুপাত ""প্রো-লাইফ"" মহিলাদের অনুপাতের সাথে সম্পর্কযুক্ত।","""প্রো-চয়েস"" পুরুষদের অনুপাত ""প্রো-লাইফ"" মহিলাদের অনুপাতের সমান।","B","C","C","bare_letter","False"
"৫০০ টি পরিবারের একটি ২০০৮ সালের সার্ভে এই সিদ্ধান্তে পৌঁছেছে যে জনসংখ্যার ৮২% গ্রসারি কুপন ব্যবহার করে। নিচের কোনটি সর্বোত্তমভাবে বর্ণনা করে যে ভোটে ৩% ত্রুটির মার্জিন আছে?","সার্ভে করা ব্যক্তিদের তিন শতাংশ ভোটে অংশ নিতে অস্বীকার করেছেন।","৩% জনসংখ্যার কুপন ব্যবহার শুরু করা বা কুপন ব্যবহার বন্ধ করা অপ্রত্যাশিত হবে না।","সার্ভে করা ৫০০ টি পরিবারের মধ্যে ৩৯৫ থেকে ৪২৫ জনের দ্বারা প্রতিক্রিয়া জানানো হয়েছে যে তারা গ্রসারি কুপন ব্যবহার করেছেন।","সম্ভবত জনসংখ্যার ৭৯% থেকে ৮৫% জন গ্রসারি কুপন ব্যবহার করে।","D","D","D","bare_letter","True"
"একটি অনুমান পরীক্ষা গঠন করা হয়েছে যাতে P(H0 প্রত্যাখ্যান করা হয় যখন H0 সত্য হয়) = ০.০৫ এবং P (H0 মিথ্যা হলে H0 প্রত্যাখ্যান করতে ব্যর্থ হয়) = ০.২৬। পরীক্ষার শক্তি কত?","০.২৬","০.০৫","০.৯৫","০.৭৪","D","D","D","bare_letter","True"
"একটি শ্রেণী প্রকল্পের জন্য, শার্লট তার ক্লাসের ২৮ জন ছাত্রের উচ্চতা রেকর্ড করেছেন এবং বেশ কিছু পরিসংখ্যান গণনা করেছেন। তিনি তখন বুঝতে পেরেছিলেন যে তিনি ক্লাসের সবচেয়ে লম্বা ব্যক্তির উচ্চতা রেকর্ড করতে গিয়ে একটি ভুল করেছেন। তিনি সঠিকভাবে তাকে সবচেয়ে লম্বা হিসাবে তালিকাভুক্ত করেছিলেন, কিন্তু এটি সংশোধন করার জন্য তার রেকর্ড করা উচ্চতায় দুই ইঞ্চি যোগ করতে হবে। বিস্তারকরণের এই ব্যবস্থাগুলির মধ্যে কোনটি অবশ্যই অপরিবর্তিত থাকবে?","গড় পরম বিচ্যুতি","আদর্শ বিচ্যুতি","অন্তর","ইন্টারকোয়ার্টাইল পরিসীমা","D","B","B","bare_letter","False"
"একটি পরীক্ষায় ব্লকিং এর মূল উদ্দেশ্য হল:","পক্ষপাতিত্ব কমানো।","বিভ্রান্তি কমানো।","চিকিৎসার মধ্যে তারতম্য হ্রাস করা।","চিকিৎসার মধ্যে পার্থক্য কমানো।","C","D","D","bare_letter","False"
"মোটর তেলের একটি প্রস্তুতকারক একটি ইঞ্জিনের জীবনকালের উপর একটি নতুন উন্নত ধরণের সংযোজনের প্রভাব পরীক্ষা করতে চান। পঁচিশটি ভিন্ন ইঞ্জিনের ধরন এলোমেলোভাবে নির্বাচন করা হয় এবং প্রতিটিকে সংযোজন সহ তেল এবং সংযোজন ছাড়াই তেল দিয়ে পরীক্ষা করা হয়। কোন ধরনের বিশ্লেষণ সবচেয়ে দরকারী তথ্য প্রদান করবে?","জনসংখ্যার অনুপাতের মিলিত জোড়ার মধ্যে তুলনা","মিলিত জোড়ার জনসংখ্যার গড়ের তুলনা","জনসংখ্যা অনুপাতের স্বাধীন নমুনার তুলনা","জনসংখ্যার গড়ের স্বাধীন নমুনার তুলনা","B","B","B","bare_letter","True"
"কংগ্রেসের আসনের জন্য প্রতিদ্বন্দ্বীদের গড় খরচ নির্ধারণ করতে, ৫০ জন রাজনীতিবিদদের একটি সাধারণ এলোমেলো নমুনা বেছে নেওয়া হয় এবং রাজনীতিবিদদের রেকর্ড পরীক্ষা করা হয়। খরচের পরিসংখ্যান $৩২,০০০ এর একটি আদর্শ বিচ্যুতি সহ $১২৫,০০০ এর গড় প্রদর্শন করে। নিচের কোনটি অফিসের আসনের জন্য প্রতিদ্বন্দ্বীদের গড় খরচের জন্য ৯০% আস্থার ব্যবধান অনুমানের সর্বোত্তম ব্যাখ্যা?","কংগ্রেসের আসনের জন্য প্রতিদ্বন্দ্বী ৯০% রাজনীতিবিদ $১১৭,৫০০ থেকে $১৩২,৫০০ এর মধ্যে ব্যয় করেন।","কংগ্রেসের আসনের জন্য প্রতিদ্বন্দ্বীতাকারী ৯০% রাজনীতিবিদ $১১৭,৫০০ থেকে $১৩২,৫০০ এর মধ্যে গড় ডলার খরচ করেন।","আমরা ৯০% আত্মবিশ্বাসী যে কংগ্রেসের আসনের জন্য প্রতিদ্বন্দ্বীতাকারী রাজনীতিবিদরা $১১৭,৫০০ থেকে $১৩২,৫০০ এর মধ্যে ব্যয় করেন।","আমরা ৯০% আত্মবিশ্বাসী যে কংগ্রেসের আসনের জন্য প্রতিদ্বন্দ্বিতাকারী রাজনীতিকরা $১১৭,৫০০ থেকে $১৩২,৫০০ এর মধ্যে গড় ডলার খরচ করেন।","D","D","D","bare_letter","True"
"একটি ফিলিং মেশিন ০.২৫ আউন্সের আদর্শ বিচ্যুতি সহ বয়ামে গড়ে চার আউন্স কফি রাখে। এই মেশিন দ্বারা ভরা চল্লিশটি বয়াম এলোমেলোভাবে নির্বাচন করা হয়। নমুনাযুক্ত জারগুলিতে ভরা প্রতি জার পিছু গড় পরিমাণ ৩.৯ আউন্সের কম হওয়ার সম্ভাব্যতা কত?","০.০০৫৭","০.০২২৫","০.০২৫","০.০৫","A","B","B","bare_letter","False"
"একটি শহরে একটি উচ্চ বিদ্যালয় রয়েছে, যেটি শহুরে, শহরতলির এবং গ্রামীণ সম্প্রদায়ের শিক্ষার্থীদের বাসে করে নিয়ে আসে। অনার্স, নিয়মিত এবং নিম্ন-গ্রেডের ক্লাসে শিক্ষার্থীদের ট্র্যাকিংয়ের প্রতি দৃষ্টিভঙ্গি অধ্যয়নের জন্য নিম্নলিখিত নমুনার কোনটির সুপারিশ করা হয়?","উপযোগিতা নমুনা","সরল এলোমেলো নমুনা (SRS)","স্তরীভূত নমুনা","পদ্ধতিগত নমুনা","C","C","C","bare_letter","True"
"প্রতিরোধকের একটি চালানের গড় ২০০ ওহম প্রতিরোধ ক্ষমতা থাকে এবং ৫ ওহমের একটি আদর্শ বিচ্যুতি থাকে এবং প্রতিরোধগুলি সরল বিতরণ করা হয়। ধরুন একটি এলোমেলোভাবে নির্বাচিত প্রতিরোধকের ১৯৪ ওহমের নিচে প্রতিরোধ আছে। এর প্রতিরোধ ১৮৮ ওহমের বেশি হওয়ার সম্ভাবনা কত?","0.07","০.১২","০.৫","০.৯৩","D","D","D","bare_letter","True"
"একটি প্রধান পোলিং সংস্থা আসন্ন জাতীয় নির্বাচনের ফলাফলের ভবিষ্যদ্বাণী করতে চায় (প্রত্যেক প্রার্থীকে ভোট দেবেন এমন ভোটারদের অনুপাতের পরিপ্রেক্ষিতে)। তারা ২.৫% এর বেশি নয় এমন ত্রুটির মার্জিন সহ ৯৫% আস্থার ব্যবধান ব্যবহার করতে চায়। এই লক্ষ্য অর্জনের জন্য সর্বনিম্ন কোন আকারের নমুনা প্রয়োজন?","১৫৩৬","39","১৫৩৭","40","C","B","B","bare_letter","False"
"প্রদত্ত রয়েছে যে নমুনাটির শূন্যের একটি আদর্শ বিচ্যুতি রয়েছে, নিচের কোনটি একটি সত্য বিবৃতি?","জনসংখ্যার আদর্শ বিচ্যুতিও শূন্য।","নমুনা গড় এবং নমুনা মধ্যক সমান।","নমুনায় বহিরাগত থাকতে পারে।","জনসংখ্যার একটি প্রতিসম বিতরণ আছে।","B","C","C","bare_letter","False"
"একটি বড় ডিপার্টমেন্টাল স্টোর দ্বারা প্রতিদিন পরিসেবা প্রদান করা গ্রাহকদের সংখ্যার সরল বিতরণ করা হয়, যার গড়্র ৩,২৫০ জন গ্রাহক এবং ৩২০ এর একটি আদর্শ বিচ্যুতি। মাঝখানে ৫০ শতাংশ দিনে পরিসেবা প্রদান করা গ্রাহকদের পরিসর খুঁজুন।","(৩,০৩৪, ৩,৪৬৬)","(২,৯৩০, ৩,৫৭০)","(২,৬১০, ৩,৮৯০)","(২,৪৫০, ৪,০৫০)","A","A","A","bare_letter","True"
"ধরুন আপনার হাই স্কুল থেকে স্নাতকদের মধ্যে ৫৪%, ৪-বছরের কলেজে যায়, ২০%, ২-বছরের কলেজে যায়, ১৯% চাকরি খুঁজে পায়, এবং বাকি ৭% চাকরি খোঁজে। যদি একজন এলোমেলোভাবে নির্বাচিত ছাত্র ২-বছরের কলেজে না যায়, তাহলে তার ৪-বছরের কলেজে যাওয়ার সম্ভাবনা কত?","০.৪৬","০.৫৪","০.৬৩","০.৬৭৫","D","B","B","bare_letter","False"
"স্বাস্থ্য বিভাগ একটি নির্দিষ্ট পার্কে সীসার মাত্রা পরীক্ষা করার পরিকল্পনা করেছে। যেহেতু উচ্চ সীসার মাত্রা শিশুদের জন্য ক্ষতিকর, তাই সীসার মাত্রা অনুমোদিত সীমা অতিক্রম করলে পার্কটি বন্ধ হয়ে যাবে। বিভাগটি এলোমেলোভাবে পার্কের বেশ কয়েকটি অবস্থান নির্বাচন করে, সেই স্থানগুলি থেকে মাটির নমুনা নেয় এবং সেগুলির সীসার স্তরের জন্য নমুনাগুলি পরীক্ষা করে। টাইপ I ত্রুটির ফলে নিম্নলিখিত সিদ্ধান্তগুলির মধ্যে কোনটি হবে?","সীসার মাত্রা অনুমোদিত সীমার মধ্যে থাকলে পার্কটি বন্ধ করা","সীসার মাত্রা অনুমোদিত সীমার বেশি হলে পার্কটি খোলা রাখা","সীসার মাত্রা অনুমোদিত সীমার বেশি হলে পার্কটি বন্ধ করা","সীসার মাত্রা অনুমোদিত সীমার মধ্যে থাকলে পার্কটি খোলা রাখা","A","C","C","bare_letter","False"
"একটি শ্রেণীর প্রকল্পের জন্য, একজন ছাত্র এটি দেখতে চায় যে তাদের বড় হাই স্কুলের ছেলে এবং মেয়েরা তাদের ফোনে সংরক্ষিত কনট্যাক্টের সংখ্যার মধ্যে পার্থক্য রয়েছে কিনা। ছাত্রটি ৫০ টি এলোমেলোভাবে নমুনা নেওয়া ছেলে এবং ৪০ টি এলোমেলোভাবে নির্বাচিত মেয়েদের মধ্যে একটি সার্ভে পরিচালনা করে এবং তাদের কনট্যাক্টের সংখ্যা রিপোর্ট করতে বলে৷ এই পরিস্থিতি সম্পর্কে নিচের কোনটি সত্য?","যেহেতু জনসংখ্যার আদর্শ বিচ্যুতি জানা যায় যায় না এবং শর্ত পূরণ করা হয়, তাই শিক্ষার্থীর একটি দুই-নমুনা t-পরীক্ষা ব্যবহার করা উচিত।","যেহেতু নমুনার আকার ভিন্ন, তাই শিক্ষার্থীর দুই-নমুনা t-পরীক্ষা ব্যবহার করা উচিত নয়।","যেহেতু নমুনার আকার উভয়ই ৩০-এর বেশি, তাই শিক্ষার্থীর দুই-নমুনার t-পরীক্ষা ব্যবহার করা উচিত নয়।","জনসংখ্যার বিতরণের আকৃতি জানা না থাকায়, শিক্ষার্থীর দুই-নমুনার t-পরীক্ষা ব্যবহার করা উচিত নয়।","D","D","D","bare_letter","True"
"সম্ভাব্যতা হল ০.২ যে মানটি ৬০০ এবং আদর্শ বিচ্যুতি ১৫ সহ একটি সরল বিতরণ থেকে এলোমেলোভাবে নির্বাচিত একটি মান, সেটি কোন সংখ্যার উপরে হবে?","০.৮৪","৬০৩.৮","৬১২.৬","৫৮৭.৪","C","A","A","bare_letter","False"
