"question","A","B","C","D","answer","direct_answer","extracted_answer","parse_method","is_correct"
"Which of the following are valid intervals of convergence for a power series?
(I) [−1, 3)
(II) (−∞, 0]
(III) [2, 2] ∪ [3, 3]
(IV) (−∞,∞)","Only (II)","Only (IV )","(I) and (IV )","(II) and (III)","C","C","C","bare_letter","True"
"If f: R -> R is a bounded function that is Lebesgue integrable, then which of the following must be true?","f is Riemann integrable.","There does not exist a countably infinite E of R such that f is nondifferentiable at every x \in E.","There does not exist an uncountable subset E of R such that f is nondifferentiable at every x \in E.","None of the above.","D","B","B","bare_letter","False"
"In the xy-plane, the graph of x^(log y) = y^log x is","the open first quadrant","a closed curve","a ray in the open first quadrant","a single point","A","B","B","bare_letter","False"
"For which p is the norm ||x||_p expressable as an inner product?","1","2","p >= 1","infinity","B","B","B","bare_letter","True"
"Let S be a compact topological space, let T be a topological space, and let f be a function from S onto T. Of the following conditions on f, which is the weakest condition sufficient to ensure the compactness of T?","f is a homeomorphism.","f is continuous and one-to-one","f is continuous.","f is one-to-one","C","C","C","bare_letter","True"
"What is the area of an equilateral triangle whose inscribed circle has radius 2?","12","16","12*sqrt(3)","16*sqrt(3)","C","D","D","bare_letter","False"
"For which value of n are there exactly two abelian groups of order n up to isomorphism?","4","7","8","12","A","B","B","bare_letter","False"
"Which of the following is not always true for x, y, z ∈ R^k?","|x| ≥ 0","|x · y| ≤ |x||y|","|x| = 0 if and only if x = 0","|x + y| = |x| + |y|","D","D","D","bare_letter","True"
"Let V be the vector space, under the usual operations, of real polynomials that are of degree at most 3. Let W be the subspace of all polynomials p (x) in V such that p (0) = p(1) = p(-1) = 0. Then dim V + dim W is","4","5","6","7","B","A","A","bare_letter","False"
"If V and W are 2-dimensional subspaces of R^4 ,what are the possible dimensions of the subspace V intersect W?","1 only","2 only","0 and 1 only","0, 1, and 2 only","D","B","B","bare_letter","False"
"The curves y = (sin x + cos x)^4 and y = (sin x - cos x)^4 intersect at x = 0. If a is the smallest positive value of x at which these curves next intersect, determine the area between these curves from x = 0 to x = a.","2","π","4","3π/2","C","B","B","bare_letter","False"
"If f is a linear transformation from the plane to the real numbers and if f(1, 1) = 1 and f(-1, 0) = 2, then f(3, 5) =","9","8","0","-5","A","B","B","bare_letter","False"
"How many real roots does the polynomial 2x^5 + 8x - 7 have?","","One","Two","Three","B","B","B","bare_letter","True"
"A university’s mathematics department has 10 professors and will offer 20 different courses next semester. Each professor will be assigned to teach exactly 2 of the courses, and each course will have exactly one professor assigned to teach it. If any professor can be assigned to teach any course, how many different complete assignments of the 10 professors to the 20 courses are possible?","20!/2^(10)","10!/2^9","10^(20) - 2^(10)","10^(20) - 100","A","A","A","bare_letter","True"
"Which of the following are true:","It is possible to place an linear order relation ≤ on the complex numbers C such that (C, +, ×, ≤) is not an ordered field.","It is possible to place a linear order relation on the complex numbers C which make (C, +, ×, ≤) an ordered field.","Neither (a) nor (b)","Both (a) and (b).","A","B","B","bare_letter","False"
"In a game two players take turns tossing a fair coin; the winner is the first one to toss a head. The probability that the player who makes the first toss wins the game is","1/4","1/3","1/2","2/3","D","B","B","bare_letter","False"
"Which of the following is NOT a group?","The integers under addition","The nonzero integers under multiplication","The nonzero real numbers under multiplication","The complex numbers under addition","B","B","B","bare_letter","True"
"Let x and y be positive integers such that 3x + 7y is divisible by 11. Which of the following must also be divisible by 11?","4x + 6y","x + y + 5","9x + 4y","4x - 9y","D","A","A","bare_letter","False"
"What is the minimum value of the expression x + 4z as a function defined on R^3, subject to the constraint x^2 + y^2 + z^2 <= 2?","0","-2","-sqrt(34)","-sqrt(35)","C","B","B","bare_letter","False"
"Let R be a ring and let U and V be (two-sided) ideals of R. Which of the following must also be ideals of R ?
I. {u + v : u \in and v \in V}
II. {uv : u \in U and v \in V}
III. {x : x \in U and x \in V}","II only","III only","I and II only","I and III only","D","D","D","bare_letter","True"
"The region bounded by the x-axis and the function f(x) = x/(1 + x^3) is rotated about the x-axis. What is the volume of the solid generated?","π/3","π/4","π","2π","A","B","B","bare_letter","False"
"Suppose today is Wednesday. What day of the week will it be 10^(10^(10)) days from now?","Sunday","Monday","Tuesday","Wednesday","A","C","C","bare_letter","False"
"Water drips out of a hole at the vertex of an upside down cone at a rate of 3 cm^3 per minute. The
cone’s height and radius are 2 cm and 1 cm, respectively. At what rate does the height of the water change
when the water level is half a centimeter below the top of the cone? The volume of a cone is V = (π/3)*r^2*h,
where r is the radius and h is the height of the cone.","−48/π cm/min","−4/(3π) cm/min","−8/(3π) cm/min","−16/(3π) cm/min","D","B","B","bare_letter","False"
"Consider the system of linear equations
w + 3x + 2y + 2z = 0
w + 4x + y = 0
3w + 5x + 10 y + 14z = 0
2w + 5x + 5y + 6z = 0
with solutions of the form (w, x, y, z), where w x, y, and z are real. Which of the following statements is FALSE?","The system is consistent.","The system has infinitely many solutions.","The sum of any two solutions is a solution.","Every solution is a scalar multiple of (-5, 1, 1, 0).","D","D","D","bare_letter","True"
"If c > 0 and f(x) = e^x - cx for all real numbers x, then the minimum value of f is","f(c)","f(e^c)","f(1/c)","f(log c)","D","A","A","bare_letter","False"
"Suppose A is a 3 × 3 matrix such that det(A − λI) = −λ^3 + 3λ^2 + λ − 3, where I is the 3 × 3 identity matrix. Which of the following are TRUE of A?
I. The trace of A is 3.
II. The determinate of A is −3.
III. The matrix A has eigenvalues −3 and 1.","I only","II only","III only","I and II only","D","B","B","bare_letter","False"
"Let y = f(x) be a solution of the differential equation x dy + (y - xe^x) dx = 0 such that y = 0 when x = 1. What is the value of f(2)?","1/(2e)","1/e","e^2/2","2e","C","B","B","bare_letter","False"
"A fair coin is to be tossed 100 times, with each toss resulting in a head or a tail. If H is the total number of heads and T is the total number of tails, which of the following events has the greatest probability?","H = 50","T >= 60","51 <= H <= 55","H >= 48 and T >= 48","D","A","A","bare_letter","False"
"Statement 1 | Suppose f : [a, b] is a function and suppose f has a local maximum. f'(x) must exist and equal 0? Statement 2 | There exist non-constant continuous maps from R to Q.","True, True","True, False","False, True","False, False","D","B","B","bare_letter","False"
"Let I != A != -I, where I is the identity matrix and A is a real 2 x 2 matrix. If A = A^(-1), then the trace of A is","2","1","0","-1","C","B","B","bare_letter","False"
"A total of x feet of fencing is to form three sides of a level rectangular yard. What is the maximum possible area of the yard, in terms of x ?","x^2/9","x^2/8","x^2/4","x^2","B","C","C","bare_letter","False"
"Statement 1 | If A is connected, the closure of A must be connected. Statement 2 | Every continuous function f : (0, 1) → (0, 1) has a fixed point.","True, True","True, False","False, True","False, False","B","B","B","bare_letter","True"
"Which of the following sets has the greatest cardinality?","R","The set of all functions from Z to Z","The set of all functions from R to {0, 1}","The set of all finite subsets of R","C","B","B","bare_letter","False"
"Let f(x) be a function whose graph passes through the origin. If f(2n) = n^2 + f[2(n - 1)] for every integer n, what is the value of f(8)?","24","30","32","36","B","C","C","bare_letter","False"
"How many structurally distinct Abelian groups have order 72?","4","6","8","9","B","A","A","bare_letter","False"
"If the finite group G contains a subgroup of order seven but no element (other than the identity) is its own inverse, then the order of G could be","27","28","35","37","C","B","B","bare_letter","False"
"Let f(x, y) = x^3 + y^3 + 3xy for all real x and y. Then there exist distinct points P and Q such that f has a","local maximum at P and at Q","saddle point at P and at Q","local maximum at P and a saddle point at Q","local minimum at P and a saddle point at Q","C","B","B","bare_letter","False"
"If A is a subset of the real line R and A contains each rational number, which of the following must be true?","If A is open, then A = R.","If A is closed, then A = R.","If A is uncountable, then A = R.","If A is uncountable, then A is open.","B","A","A","bare_letter","False"
"Let M be a 5 x 5 real matrix. Exactly four of the following five conditions on M are equivalent to each other. Which of the five conditions is equivalent to NONE of the other four?","For any two distinct column vectors u and v of M, the set {u, v} is linearly independent.","The homogeneous system Mx = 0 has only the trivial solution.","The system of equations Mx = b has a unique solution for each real 5 x 1 column vector b.","The determinant of M is nonzero.","A","C","C","bare_letter","False"
"How many positive numbers x satisfy the equation cos(97x) = x?","1","15","31","49","C","B","B","bare_letter","False"
"For which of the following rings is it possible for the product of two nonzero elements to be zero?","The ring of complex numbers","The ring of integers modulo 11","The ring of continuous real-valued functions on [0, 1]","The ring {a + b * sqrt(2) : a and b are rational numbers}","C","B","B","bare_letter","False"
