"question","answer","cot_answer","extracted_answer","is_correct","cot_answer_errinj","err_inj_reinf_raw","err_inj_answer"
"একটি নতুন প্রোগ্রাম প্রথম মাসে 60 বার ডাউনলোড করা হয়েছিল। দ্বিতীয় মাসে ডাউনলোডের সংখ্যা প্রথম মাসের ডাউনলোডের থেকে তিনগুণ বেশি ছিল, কিন্তু তারপর তৃতীয় মাসে তা 30% হ্রাস পেয়েছিল। তিন মাসে প্রোগ্রামটিকে মোট কতবার ডাউনলোড করা হয়েছিল?","366","প্রথম মাসে ডাউনলোডের সংখ্যা: 60
দ্বিতীয় মাসে ডাউনলোডের সংখ্যা: 3 * 60 = 180
তৃতীয় মাসে ডাউনলোডের সংখ্যা: 180 - (180 * 30/100) = 180 - 54 = 126
মোট ডাউনলোড: 60 + 180 + 126 = 366
উত্তর: 366","366","True","প্রথম মাসে ডাউনলোডের সংখ্যা: 60
দ্বিতীয় মাসে ডাউনলোডের সংখ্যা: 3 * 60 = 180
তৃতীয় মাসে ডাউনলোডের সংখ্যা: 180 - (180 * 30/100) = 180 - 54 = 126
মোট ডাউনলোড: 60 + 180 + 126 = 549
উত্তর: 366","549","549"
"টুলা বেকারিতে গিয়ে বিভিন্ন রকমের পেস্ট্রি কিনেছিলেন। তিনি $68 ডজন দরে 3 ডজন ডোনাট, $80 ডজন দরে 2 ডজন ছোট কাপকেক, এবং $55 ডজন দরে 6 ডজন মিনি চিজকেক কিনেছিলেন। মোট কত খরচ হয়েছিল?","694","**পদক্ষেপ ১:** প্রতিটি আইটেমের খরচ গণনা করুন।
- ডোনাট: $68 ডজন দরে 3 ডজন = $68 × 3 = $204
- ছোট কাপকেক: $80 ডজন দরে 2 ডজন = $80 × 2 = $160
- মিনি চিজকেক: $55 ডজন দরে 6 ডজন = $55 × 6 = $330

**পদক্ষেপ ২:** সব আইটেমের মোট খরচ যোগ করুন।
মোট খরচ = $204 + $160 + $330 = $694

**উত্তর:** $694","694","True","**পদক্ষেপ ১:** প্রতিটি আইটেমের খরচ গণনা করুন।
- ডোনাট: $68 ডজন দরে 3 ডজন = $68 × 3 = $204
- ছোট কাপকেক: $80 ডজন দরে 2 ডজন = $80 × 2 = $160
- মিনি চিজকেক: $55 ডজন দরে 6 ডজন = $55 × 6 = $330

**পদক্ষেপ ২:** সব আইটেমের মোট খরচ যোগ করুন।
মোট খরচ = $204 + $160 + $330 = $555

**উত্তর:** $694","555","555"
"কার্লোস একটি লেবু গাছ রোপণ করছেন। গাছটি রোপণ করার জন্য $90 খরচ হবে। প্রতি বছর এতে 7টি করে লেবু হবে, যার প্রত্যেকটিকে তিনি $1.5 করে বিক্রয় করতে পারবেন। গাছটিতে জল ও সার দেওয়ার জন্য এক বছরে $3 খরচ হয়। লেবু গাছ থেকে অর্থ উপার্জন করা শুরু করতে তাঁর কত বছর লাগবে?","13","1. **প্রাথমিক খরচ**: গাছ রোপণ করতে $90 খরচ হবে।
2. **বার্ষিক আয়**: প্রতি বছর গাছটি 7টি লেবু উৎপাদন করে, যার প্রত্যেকটি $1.5 করে বিক্রয় করা যায়। সুতরাং, বার্ষিক আয় = 7 লেবু × $1.5 = $10.5।
3. **বার্ষিক ব্যয়**: গাছটিতে জল ও সার দেওয়ার জন্য $3 খরচ হয়।
4. **নেট লাভ**: প্রতি বছর লাভ = বার্ষিক আয় - বার্ষিক ব্যয় = $10.5 - $3 = $7.5।
5. **লাভের জন্য প্রয়োজনীয় বছর**: প্রাথমিক খরচ $90 কে বার্ষিক লাভ $7.5 দ্বারা ভাগ করলে, প্রয়োজনীয় বছর = $90 / $7.5 = 12 বছর।

উত্তর: 12","12","False","1. **প্রাথমিক খরচ**: গাছ রোপণ করতে $90 খরচ হবে।
2. **বার্ষিক আয়**: প্রতি বছর গাছটি 7টি লেবু উৎপাদন করে, যার প্রত্যেকটি $1.5 করে বিক্রয় করা যায়। সুতরাং, বার্ষিক আয় = 7 লেবু × $1.5 = $10.5।
3. **বার্ষিক ব্যয়**: গাছটিতে জল ও সার দেওয়ার জন্য $3 খরচ হয়।
4. **নেট লাভ**: প্রতি বছর লাভ = বার্ষিক আয় - বার্ষিক ব্যয় = $10.5 - $3 = $7.5।
5. **লাভের জন্য প্রয়োজনীয় বছর**: প্রাথমিক খরচ $90 কে বার্ষিক লাভ $7.5 দ্বারা ভাগ করলে, প্রয়োজনীয় বছর = $90 / $7.5 = 18 বছর।

উত্তর: 12","18","18"
"মেলানি হলেন একজন ডোর-টু-ডোর সেলসওম্যান। তিনি তাঁর ভ্যাকিউম ক্লিনারের এক-তৃতীয়াংশ গ্রিন হাউসে, আরও 2টি রেড হাউসে, এবং যা অবশিষ্ট ছিল তার অর্ধেক অরেঞ্জ হাউসে বিক্রয় করেছেন। মেলানির কাছে যদি 5টি ভ্যাকিউম ক্লিনার অবশিষ্ট থাকে, তাহলে তিনি কতগুলি নিয়ে বিক্রয় করা শুরু করেছিলেন?","18","ধরা যাক, মেলানি \( x \)টি ভ্যাকিউম ক্লিনার নিয়ে বিক্রয় শুরু করেছিলেন।

**ধাপ ১:** গ্রিন হাউসে বিক্রিত ভ্যাকিউম ক্লিনার সংখ্যা:
\[
\frac{1}{3}x
\]

**ধাপ ২:** রেড হাউসে বিক্রিত ভ্যাকিউম ক্লিনার সংখ্যা:
\[
2
\]

**ধাপ ৩:** অরেঞ্জ হাউসে বিক্রিত ভ্যাকিউম ক্লিনার সংখ্যা:
\[
\frac{1}{2}x
\]

**ধাপ ৪:** মোট বিক্রিত ভ্যাকিউম ক্লিনার সংখ্যা:
\[
\frac{1}{3}x + 2 + \frac{1}{2}x
\]

**ধাপ ৫:** মোট অবশিষ্ট ভ্যাকিউম ক্লিনার সংখ্যা:
\[
5
\]

**ধাপ ৬:** সমীকরণ গঠন:
\[
\frac{1}{3}x + 2 + \frac{1}{2}x = 5
\]

**ধাপ ৭:** সমীকরণ সমাধান:
\[
\frac{1}{3}x + \frac{3}{6}x + \frac{3}{6}x = 5
\]
\[
\frac{1}{3}x + \frac{5}{6}x = 5
\]
\[
\frac{11}{6}x = 5
\]
\[
x = \frac{5 \times 6}{11} = \frac{30}{11}
\]

**ধাপ ৮:** একক সংখ্যা হিসাবে উত্তর:
\[
\boxed{3}
\]

**উত্তর:** 3","3","False","ধরা যাক, মেলানি \( x \)টি ভ্যাকিউম ক্লিনার নিয়ে বিক্রয় শুরু করেছিলেন।

**ধাপ ১:** গ্রিন হাউসে বিক্রিত ভ্যাকিউম ক্লিনার সংখ্যা:
\[
\frac{1}{3}x
\]

**ধাপ ২:** রেড হাউসে বিক্রিত ভ্যাকিউম ক্লিনার সংখ্যা:
\[
2
\]

**ধাপ ৩:** অরেঞ্জ হাউসে বিক্রিত ভ্যাকিউম ক্লিনার সংখ্যা:
\[
\frac{1}{2}x
\]

**ধাপ ৪:** মোট বিক্রিত ভ্যাকিউম ক্লিনার সংখ্যা:
\[
\frac{1}{3}x + 2 + \frac{1}{2}x
\]

**ধাপ ৫:** মোট অবশিষ্ট ভ্যাকিউম ক্লিনার সংখ্যা:
\[
5
\]

**ধাপ ৬:** সমীকরণ গঠন:
\[
\frac{1}{3}x + 2 + \frac{1}{2}x = 20
\]

**ধাপ ৭:** সমীকরণ সমাধান:
\[
\frac{1}{3}x + \frac{3}{6}x + \frac{3}{6}x = 5
\]
\[
\frac{1}{3}x + \frac{5}{6}x = 5
\]
\[
\frac{11}{6}x = 5
\]
\[
x = \frac{5 \times 6}{11} = \frac{30}{11}
\]

**ধাপ ৮:** একক সংখ্যা হিসাবে উত্তর:
\[
\boxed{3}
\]

**উত্তর:** 3","মেলানি 20টি ভ্যাকিউম ক্লিনার নিয়ে বিক্রয় শুরু করেছিলেন।","20"
"কোনও একটি নাচের ক্লাসে 20 জন শিক্ষার্থীর মধ্যে, 20% সমসাময়িক নাচে, 25% জ্যাজ নাচে, এবং বাকিরা হিপ-হপ নাচে নথিভুক্ত হয়েছে। তাহলে সমগ্র শিক্ষার্থীদের মধ্যে হিপ-হপ নাচে কত শতাংশ নথিভুক্ত হয়েছে?","60","20 জন শিক্ষার্থীর মধ্যে 20% সমসাময়িক নাচে এবং 25% জ্যাজ নাচে নথিভুক্ত হয়েছে। প্রথমত, সমসাময়িক এবং জ্যাজ নাচের মোট শতাংশ গণনা করুন: 20% + 25% = 45%। এই শতাংশটি 100% এর কম, তাই বাকি শতাংশ হল 100% - 45% = 55%। 55% শিক্ষার্থীর হিপ-হপ নাচে নথিভুক্ত হয়েছে।","","False","20 জন শিক্ষার্থীর মধ্যে 20% সমসাময়িক নাচে এবং 25% জ্যাজ নাচে নথিভুক্ত হয়েছে। প্রথমত, সমসাময়িক এবং জ্যাজ নাচের মোট শতাংশ গণনা করুন: 20% + 25% = 45%। এই শতাংশটি 100% এর কম, তাই বাকি শতাংশ হল 100% - 45% = 44%। 55% শিক্ষার্থীর হিপ-হপ নাচে নথিভুক্ত হয়েছে।","**উত্তর:** 55","55"
"কোনও এক ব্যবসায়ী 2টি ক্রয় পরিকল্পনার মধ্যে একটি বেছে নিতে চান: $5,000 মূল্যের গয়না অথবা $8,000 মূল্যের ইলেকট্রনিক গ্যাজেট। তাঁর আর্থিক উপদেষ্টা অনুমান করেন যে এই মাসের মধ্যে গয়নার বাজার 2.5% বৃদ্ধি পাবে এবং ইলেকট্রনিক গ্যাজেটের বাজার 1.2% বৃদ্ধি পাবে। কোনও একটি পরিকল্পনা বেছে নিয়ে ঐ ব্যবসায়ী যদি এই মাসের শেষে সর্বাধিক লাভ করতে চান, তাহলে সেই লাভের পরিমাণ কত হতে পারে?","125","**পদক্ষেপ ১:** প্রতিটি পরিকল্পনার জন্য মাস শেষে লাভ গণনা করুন।
- **গয়নার জন্য:**
  - বর্তমান মূল্য = $5,000
  - বাজার বৃদ্ধি = 2.5%
  - লাভ = $5,000 × 2.5% = $125
- **ইলেকট্রনিক গ্যাজেটের জন্য:**
  - বর্তমান মূল্য = $8,000
  - বাজার বৃদ্ধি = 1.2%
  - লাভ = $8,000 × 1.2% = $96

**পদক্ষেপ ২:** লাভের তুলনা করুন।
- গয়নার লাভ = $125
- ইলেকট্রনিক গ্যাজেটের লাভ = $96

**চূড়ান্ত উত্তর:** গয়না বেছে নিলে সর্বাধিক লাভ হতে পারে $125।
উত্তর: 125","125","True","**পদক্ষেপ ১:** প্রতিটি পরিকল্পনার জন্য মাস শেষে লাভ গণনা করুন।
- **গয়নার জন্য:**
  - বর্তমান মূল্য = $5,000
  - বাজার বৃদ্ধি = 2.5%
  - লাভ = $5,000 × 2.5% = $125
- **ইলেকট্রনিক গ্যাজেটের জন্য:**
  - বর্তমান মূল্য = $8,000
  - বাজার বৃদ্ধি = 1.2%
  - লাভ = $8,000 × 1.2% = $96

**পদক্ষেপ ২:** লাভের তুলনা করুন।
- গয়নার লাভ = $125
- ইলেকট্রনিক গ্যাজেটের লাভ = $108

**চূড়ান্ত উত্তর:** গয়না বেছে নিলে সর্বাধিক লাভ হতে পারে $125।
উত্তর: 125","$125","125"
"দুটি ট্রেন একই সময়ে সান রাফায়েল থেকে যাত্রা শুরু করে। তারা পশ্চিমের দিকে যেতে শুরু করে, উভয়ই 80 মাইল করে যাত্রা করে। পরের দিন, তারা উত্তরের দিকে যাত্রা করে 150 মাইল পথ যাওয়া সম্পূর্ণ করে। তাহলে দুইদিনে প্রতিটি ট্রেন কত দূরত্ব অতিক্রম করেছে?","230","**পদক্ষেপ ১:** প্রথম দিনে, প্রতিটি ট্রেন 80 মাইল করে যাত্রা করে, যা তাদের মোট দূরত্ব 160 মাইল করে।

**পদক্ষেপ ২:** দ্বিতীয় দিনে, প্রতিটি ট্রেন উত্তরের দিকে 150 মাইল যাত্রা করে, যা তাদের মোট দূরত্ব 310 মাইল করে।

**উত্তর:** প্রথম দিনে প্রতিটি ট্রেন 160 মাইল এবং দ্বিতীয় দিনে 310 মাইল দূরত্ব অতিক্রম করেছে।","310","False","**পদক্ষেপ ১:** প্রথম দিনে, প্রতিটি ট্রেন 80 মাইল করে যাত্রা করে, যা তাদের মোট দূরত্ব 160 মাইল করে।

**পদক্ষেপ ২:** দ্বিতীয় দিনে, প্রতিটি ট্রেন উত্তরের দিকে 150 মাইল যাত্রা করে, যা তাদের মোট দূরত্ব 248 মাইল করে।

**উত্তর:** প্রথম দিনে প্রতিটি ট্রেন 160 মাইল এবং দ্বিতীয় দিনে 310 মাইল দূরত্ব অতিক্রম করেছে।","**উত্তর:** 408","408"
"জিল শিক্ষকতা করার জন্য প্রতি ঘণ্টায় $20 এবং চিয়ারলিডার প্রশিক্ষক হওয়ার জন্য $30 বেতন পান। যদি তিনি এক বছরে 50 সপ্তাহ কাজ করেন, তাহলে এক সপ্তাহে 35 ঘণ্টা শিক্ষিকা হিসাবে এবং এক সপ্তাহে 15 ঘণ্টা প্রশিক্ষক হিসাবে কাজ করলে, তাঁর বার্ষিক বেতন কত?","57500","জিলের বার্ষিক বেতন গণনা করতে নিম্নলিখিত ধাপগুলি অনুসরণ করা যেতে পারে:

1. **শিক্ষিকা হিসাবে সপ্তাহিক আয়:**
   - প্রতি ঘণ্টার আয়: \$20
   - প্রতি সপ্তাহে ঘণ্টা: 35
   - সপ্তাহিক আয় = 35 ঘণ্টা × \$20/ঘণ্টা = \$700

2. **প্রশিক্ষক হিসাবে সপ্তাহিক আয়:**
   - প্রতি ঘণ্টার আয়: \$30
   - প্রতি সপ্তাহে ঘণ্টা: 15
   - সপ্তাহিক আয় = 15 ঘণ্টা × \$30/ঘণ্টা = \$450

3. **মোট সপ্তাহিক আয়:**
   - মোট সপ্তাহিক আয় = শিক্ষিকা হিসাবে আয় + প্রশিক্ষক হিসাবে আয়
   - মোট সপ্তাহিক আয় = \$700 + \$450 = \$1,150

4. **বার্ষিক আয়:**
   - এক বছরে সপ্তাহ: 50
   - বার্ষিক আয় = মোট সপ্তাহিক আয় × 50
   - বার্ষিক আয় = \$1,150 × 50 = \$57,500

**উত্তর:** \$57,500","57500","True","জিলের বার্ষিক বেতন গণনা করতে নিম্নলিখিত ধাপগুলি অনুসরণ করা যেতে পারে:

1. **শিক্ষিকা হিসাবে সপ্তাহিক আয়:**
   - প্রতি ঘণ্টার আয়: \$20
   - প্রতি সপ্তাহে ঘণ্টা: 35
   - সপ্তাহিক আয় = 35 ঘণ্টা × \$20/ঘণ্টা = \$700

2. **প্রশিক্ষক হিসাবে সপ্তাহিক আয়:**
   - প্রতি ঘণ্টার আয়: \$30
   - প্রতি সপ্তাহে ঘণ্টা: 15
   - সপ্তাহিক আয় = 15 ঘণ্টা × \$30/ঘণ্টা = \$450

3. **মোট সপ্তাহিক আয়:**
   - মোট সপ্তাহিক আয় = শিক্ষিকা হিসাবে আয় + প্রশিক্ষক হিসাবে আয়
   - মোট সপ্তাহিক আয় = \$700 + \$450 = \$1,150

4. **বার্ষিক আয়:**
   - এক বছরে সপ্তাহ: 50
   - বার্ষিক আয় = মোট সপ্তাহিক আয় × 50
   - বার্ষিক আয় = \$1,150 × 50 = \$57,485

**উত্তর:** \$57,500","57485","57485"
"ক্লেয়ার প্রতিদিন প্রাতরাশে 3টি ডিম দিয়ে তৈরি একটি অমলেট খান। 4 সপ্তাহে তিনি কত ডজন ডিম খাবেন?","7","ক্লেয়ার প্রতিদিন 3টি ডিম খান, যা সপ্তাহে 3 * 7 = 21টি ডিম। 4 সপ্তাহে, তিনি 21 * 4 = 84টি ডিম খাবেন। ডজন গণনা করতে, 84 কে 12 দ্বারা ভাগ করুন, যা 7.2 ডজন। যেহেতু ডজন ভগ্নাংশ হতে পারে না, তাই আমরা 7.2 কে 7 ডজন এবং 2/7 ডজন হিসাবে প্রকাশ করতে পারি।

উত্তর: 7.2 ডজন","7.2","False","ক্লেয়ার প্রতিদিন 3টি ডিম খান, যা সপ্তাহে 3 * 7 = 21টি ডিম। 4 সপ্তাহে, তিনি 21 * 4 = 65টি ডিম খাবেন। ডজন গণনা করতে, 84 কে 12 দ্বারা ভাগ করুন, যা 7.2 ডজন। যেহেতু ডজন ভগ্নাংশ হতে পারে না, তাই আমরা 7.2 কে 7 ডজন এবং 2/7 ডজন হিসাবে প্রকাশ করতে পারি।

উত্তর: 7.2 ডজন","**উত্তর:** 7.2","7.2"
"মারিসা 12 মাইল পথ পাড়ি দিচ্ছেন। এরমধ্যে প্রথম 4 মাইল হাঁটতে তিনি 1 ঘণ্টা এবং পরের দুই মাইল হাঁটতে আরও এক ঘণ্টা সময় নিয়েছেন। যদি তিনি চান তাঁর হাঁটার গতিবেগ গড়ে প্রতি ঘণ্টায় 4 মাইল হবে, তাহলে অবশিষ্ট দূরত্ব অতিক্রম করার জন্য তাঁকে কত বেগে (মাইল প্রতি ঘণ্টায়) হাঁটতে হবে?","6","মারিসার হাঁটার গতিবেগ গড়ে প্রতি ঘণ্টায় 4 মাইল হতে হলে, তিনি মোট 12 মাইল অতিক্রম করতে হবে। তিনি ইতিমধ্যে 4 + 2 = 6 মাইল হাঁটেছেন। সুতরাং, অবশিষ্ট দূরত্ব হল 12 - 6 = 6 মাইল। এই দূরত্ব অতিক্রম করতে তাঁর সময় লাগবে 6 / 4 = 1.5 ঘণ্টা। তাই, মারিসাকে অবশিষ্ট দূরত্ব অতিক্রম করতে প্রতি ঘণ্টায় 6 / 1.5 = 4 মাইল বেগে হাঁটতে হবে। উত্তর: 4","4","False","মারিসার হাঁটার গতিবেগ গড়ে প্রতি ঘণ্টায় 4 মাইল হতে হলে, তিনি মোট 12 মাইল অতিক্রম করতে হবে। তিনি ইতিমধ্যে 4 + 2 = 6 মাইল হাঁটেছেন। সুতরাং, অবশিষ্ট দূরত্ব হল 12 - 6 = 6 মাইল। এই দূরত্ব অতিক্রম করতে তাঁর সময় লাগবে 6 / 4 = 1.5 ঘণ্টা। তাই, মারিসাকে অবশিষ্ট দূরত্ব অতিক্রম করতে প্রতি ঘণ্টায় 6 / 1.5 = 3 মাইল বেগে হাঁটতে হবে। উত্তর: 4","3","3"
