"question","answer","cot_answer","extracted_answer","is_correct"
"鸭子每周要吃 3.5 磅的昆虫才能存活。如果有一群 10 只鸭子，它们每天需要多少磅昆虫？","5","要解决这个问题，我们需要考虑所有 10 只鸭子每天的总食物需求。

**推理步骤：**
1. **理解问题**：鸭子每天需要 3.5 磅昆虫/只 * 10 只鸭子 = 每一天 35 磅昆虫。
2. **验证**：如果 10 只鸭子每天需要 35 磅昆虫，这与每周 3.5 磅/只 * 7 天 = 24.5 磅昆虫（10 只 * 3.5 * 7）相符，确认计算正确。

**答案：** 35","35","False"
"汤姆每年种 10 棵树。他每年还砍掉 2 棵树。他从 50 棵树开始种。10 年后，30% 的树死亡。他剩下多少棵树？","91","**推理步骤：**

1. **初始条件**：汤姆从 50 棵树开始种。
2. **年度变化**：每年他种 10 棵树，砍掉 2 棵树，净增 8 棵树。
3. **10 年变化**：10 年内净增树木 = 8 棵/年 × 10 年 = 80 棵。
4. **总树木数**：10 年后总树木数 = 初始 50 棵 + 80 棵 = 130 棵。
5. **树木死亡**：30% 的树死亡 = 130 棵 × 30% = 39.3 棵（四舍五入到 39 棵）。
6. **剩余树木**：剩余树木数 = 130 棵 - 39 棵 = 91 棵。

**答案：** 91","91","True"
"苏住在一个有趣的街区。有个周末，邻居们决定对苏恶作剧。周五上午，邻居们把 18 只粉色塑料火烈鸟放在苏的前院。周六上午，邻居们拿回三分之一的火烈鸟，把它们涂成白色，然后把这些刚涂成白色的火烈鸟放回到苏的前院。然后，周日上午，他们给这群火烈鸟中再加入 18 只粉色塑料火烈鸟。周日中午，粉色塑料火烈鸟比白色塑料火烈鸟多出多少只？","24","让我们一步一步地分解这个问题，以找出周日中午粉色塑料火烈鸟比白色塑料火烈鸟多多少只。

1. **初始设置：**
   - 周五上午，苏有 18 只粉色塑料火烈鸟。

2. **周六上午：**
   - 邻居们拿回三分之一的 18 只火烈鸟。
   - 拿回的火烈鸟数量：\( \frac{1}{3} \times 18 = 6 \)
   - 剩余的粉色火烈鸟数量：\( 18 - 6 = 12 \)
   - 邻居们把 6 只火烈鸟涂成白色并放回前院。
   - 现在有 12 只粉色火烈鸟和 6 只白色火烈鸟。

3. **周日上午：**
   - 邻居们给这群火烈鸟中再加入 18 只粉色塑料火烈鸟。
   - 粉色火烈鸟的总数：\( 12 + 18 = 30 \)
   - 白色火烈鸟的数量保持不变：6 只。

4. **周日中午：**
   - 计算粉色火烈鸟比白色火烈鸟多的数量。
   - 粉色火烈鸟的总数：30 只
   - 白色火烈鸟的数量：6 只
   - 差值：\( 30 - 6 = 24 \)

答案：24","24","True"
"维奥莱塔想买新的蜡笔。她需要 5 种不同颜色的蜡笔，并为这次购买准备了 20 美元。一支蜡笔 2 美元。她会收到多少零钱？","10","**推理步骤：**
1. **计算总成本：**
   维奥莱塔需要 5 种不同颜色的蜡笔，每支 2 美元，总成本为：
   \( 5 \times 2 = 10 \) 美元。

2. **确定零钱：**
   维奥莱塔用 20 美元购买蜡笔，支付 10 美元后，零钱为：
   \( 20 - 10 = 10 \) 美元。

**答案：** 10","10","True"
"一支钢笔的价格是一支铅笔和一块橡皮擦的总价。一支铅笔 1.20 美元，一块橡皮擦 0.30 美元。8 根钢笔多少钱？","12","**推理步骤：**
1. **理解题目**：题目给出了铅笔和橡皮擦的价格，并要求我们计算一支钢笔的价格，即两者的总和。
2. **确定已知信息**：
   - 铅笔价格：1.20 美元
   - 橡皮擦价格：0.30 美元
3. **计算钢笔价格**：
   - 钢笔价格 = 铅笔价格 + 橡皮擦价格
   - 钢笔价格 = 1.20 美元 + 0.30 美元
   - 钢笔价格 = 1.50 美元
4. **验证**：题目明确要求计算 8 根钢笔的价格，因此我们直接将钢笔价格乘以根数。
5. **最终计算**：
   8 根钢笔价格 = 8 × 1.50 美元 = 12.00 美元

**答案：** 12.00 美元","12.00","False"
"200 磅胡萝卜要分配给某座城市的 40 家餐厅。每家餐厅会收到 2 磅胡萝卜。有多少磅胡萝卜不会用到？","120","要解决这个问题，请按照以下步骤操作：

1. **确定分配给所有餐厅的胡萝卜总重量：**
   每家餐厅收到 2 磅胡萝卜，共有 40 家餐厅。
   分配给所有餐厅的胡萝卜总重量 = 2 磅/餐厅 × 40 家餐厅 = 80 磅。

2. **确定未使用的胡萝卜重量：**
   由于有 200 磅胡萝卜，分配给所有餐厅的胡萝卜总重量为 80 磅。
   未使用的胡萝卜重量 = 200 磅 - 80 磅 = 120 磅。

**答案：** 120","120","True"
"在索达市，居民的确切人数是 23,786。他们包括 8,417 个男性和 9,092 个女性。其他人口由儿童构成。索达市有多少儿童？","6277","要确定索达市有多少儿童，我们需要从总人口中减去成年人口（男性和女性）的总数。

步骤 1：计算成年人口的总数。
成年人口总数 = 男性 + 女性
成年人口总数 = 8,417 + 9,092
成年人口总数 = 17,509

步骤 2：从总人口中减去成年人口总数，以找出儿童的人数。
儿童人数 = 总人口 - 成年人口总数
儿童人数 = 23,786 - 17,509
儿童人数 = 6,277

答案：6277","6277","True"
"伊莱恩最初有 20 张宝可梦卡。一个月后，她收集到这个数量的三倍。在第二个月，她收集到的卡片数量比她在第一个月收集到的卡片数量少 20 张。在第三个月，她收集到的宝可梦卡数量是她在第一个月和第二个月收集到的卡片数量总和的两倍。她现在一共有多少张宝可梦卡？","320","伊莱恩最初有 20 张宝可梦卡。
**第一个月：**
她收集到了这个数量的三倍：
\[ 3 \times 20 = 60 \]
现在她有：
\[ 20 + 60 = 80 \]

**第二个月：**
她收集到的卡片数量比她在第一个月收集到的卡片数量少 20 张：
\[ 60 - 20 = 40 \]
现在她有：
\[ 80 + 40 = 120 \]

**第三个月：**
她收集到的宝可梦卡数量是她在第一个月和第二个月收集到的卡片数量总和的两倍：
\[ 2 \times (20 + 40) = 2 \times 60 = 120 \]
现在她有：
\[ 120 + 120 = 240 \]

答案：240","240","False"
"马克是一位文字编辑。他每周为两个不同的出版商编辑相同数量的句子，而他们各以不同的每句价格付给他费用。出版商乙付给马克的费用是出版商甲支付的费用的两倍。马克每周编辑总数 1,000 个句子，出版商甲每个句子付给他 5 美分。马克每周赚多少美分？","7500","要解决这个问题，我们需要计算马克从每个出版商获得的总收入，然后找出他每周赚取的总金额。

**步骤 1：** 确定马克从每个出版商获得的句子数量。
- 马克每周编辑总数 1,000 个句子。
- 设 \( x \) 为出版商甲支付给马克的每句费用（以美分为单位）。
- 出版商乙的费用是出版商甲的两倍，因此出版商乙支付给马克的每句费用为 \( 2x \)。

已知：
\[ x + 2x = 1000 \]

**步骤 2：** 求解 \( x \)。
\[ 3x = 1000 \]
\[ x = \frac{1000}{3} \]
\[ x = 333.\overline{3} \]

每句 333.\overline{3} 美分 = 333 美分（四舍五入到最接近的美分）

**步骤 3：** 计算每个出版商支付给马克的总金额。
- 出版商甲支付给马克的金额：
  \[ 1000 \times x = 1000 \times \frac{1000}{3} = \frac{1000000}{3} \text{ 美分} \]
  \[ \frac{1000000}{3} = 333,\overline{333}\overline{3} \times 1000 = 333,\overline{333}\overline{3} \times 1000 \text{ 美分} \]
  \[ \frac{1000}{3} \times 1000 = 333.\overline{3} \times 1000 = 333.\overline{333}\overline{3} \times 1000 \text{ 美分} \]

- 出版商乙支付给马克的金额：
  \[ 1000 \times 2x = 2 \times 333.\overline{333}\overline{3} \times 1000 = 666.\overline{666}\overline{6} \times 1000 \text{ 美分} \]
  \[ 2 \times 333.\overline{333}\overline{3} = 666.\overline{666}\overline{6} \]
  \[ 666.\overline{666}\overline{6} \times","","False"
"巴尔德尔从井里打水。他每天上午打 5 桶水，每天下午打 6 桶水。如果每桶有 5 升水，他每天获得多少升水？","55","要确定巴尔德尔每天获得多少升水，我们可以按照以下步骤进行计算：

1. **计算上午打的水量：**
   - 巴尔德尔每天上午打 5 桶水。
   - 由于每桶有 5 升水，上午打的水量为：
     \[
     5 \text{ 桶} \times 5 \text{ 升/桶} = 25 \text{ 升}
     \]

2. **计算下午打的水量：**
   - 巴尔德尔每天下午打 6 桶水。
   - 下午打的水量为：
     \[
     6 \text{ 桶} \times 5 \text{ 升/桶} = 30 \text{ 升}
     \]

3. **计算每天打的水量总数：**
   - 将上午和下午打的水量相加：
     \[
     25 \text{ 升} + 30 \text{ 升} = 55 \text{ 升}
     \]

因此，巴尔德尔每天获得 55 升水。

答案：55","55","True"
"约翰在工作中获奖了。这个奖项包括 5,000 美元的 1 倍现金奖励和 5% 的加薪。如果他每周赚 2,000（一年中的每周），并且他在一年中的第一天获奖，则他在这一年赚多少钱？","114200","**推理步骤：**

1. **计算奖金：**
   - 奖金 = 5,000 美元 × 1 = 5,000 美元（一次性支付）

2. **计算加薪：**
   - 加薪 = 2,000 美元/周 × 52 周 × 5% = 2,000 美元/周 × 52 × 0.05 = 1,000 美元（年度加薪）

3. **计算总收入：**
   - 总收入 = 2,000 美元/周 × 52 周 × (2,000 美元 + 1,000 美元) = 2,000 美元/周 × 52 × 3,000 美元 = 2,000 美元/周 × 156,000 美元 = 312,000 美元

**答案：** 312,000","312000","False"
"乔茜在她 10 英亩的农场里种植葡萄。每英亩每年产出 5 吨葡萄，每吨葡萄产出 2 桶葡萄酒。她的农场每年产出多少桶葡萄酒？","100","**推理步骤：**
1. **计算每英亩的葡萄产量：**
   每英亩每年产出 5 吨葡萄。
2. **计算所有英亩的总葡萄产量：**
   10 英亩 × 5 吨/英亩 = 50 吨。
3. **计算总葡萄酒产量：**
   50 吨 × 2 桶/吨 = 100 桶。

**答案：**
100","100","True"
"卡尔最喜欢的食物是奶酪。他这周每天吃三明治当午餐，每份三明治用 2 片奶酪。他在这周的 3 天吃奶酪和煎蛋卷当早餐，每份煎蛋卷比每份三明治多用了 1 片奶酪。他做了很大一份奶酪通心粉，当作这周的好几顿晚餐吃，并且在里面放了 8 片奶酪。他用了多少片奶酪？","31","**推理步骤：**
1. **计算三明治用奶酪片数：**
   - 卡尔每天吃三明治，共 3 天。
   - 每份三明治用 2 片奶酪。
   - 总用量：\( 3 \text{ 天} \times 2 \text{ 片/天} = 6 \text{ 片} \)

2. **计算煎蛋卷用奶酪片数：**
   - 卡尔在这 3 天内每天吃煎蛋卷。
   - 每份煎蛋卷比每份三明治多用 1 片奶酪，即 \( 2 + 1 = 3 \) 片。
   - 总用量：\( 3 \text{ 天} \times 3 \text{ 片/天} = 9 \text{ 片} \)

3. **计算通心粉用奶酪片数：**
   - 卡尔用 8 片奶酪做通心粉。
   - 总用量：\( 8 \text{ 片} \)

4. **计算总用奶酪片数：**
   - 总用量：\( 6 \text{ (三明治)} + 9 \text{ (煎蛋卷)} + 8 \text{ (通心粉)} = 23 \text{ 片} \)

**答案：** 23","23","False"
"珍妮特有 22 根绿色笔和 10 根黄色笔。然后她买了 6 包蓝色笔和 2 包红色笔。每包蓝色笔里面有 9 根笔，每包红色笔里面有 6 根笔。珍妮特现在有多少根笔？","98","珍妮特最初有 22 根绿色笔和 10 根黄色笔，总共为 22 + 10 = 32 根笔。

然后她买了 6 包蓝色笔，每包有 9 根笔，总共为 6 × 9 = 54 根蓝色笔。她还买了 2 包红色笔，每包有 6 根笔，总共为 2 × 6 = 12 根红色笔。

现在珍妮特有 32 + 54 + 12 根笔。计算 32 + 54 得到 86，86 + 12 得到 98。

答案：98","98","True"
"布林利是伯特老师数学班的学生。伯特老师每个学期进行 6 场考试。他允许学生从每个学期的平均分中去掉最低分数。如果布林利在前五场考试中得分为 89、71、92、100 和 86，他需要在第六场考试中考到多少分才能达到平均分 93？","98","要解决这个问题，我们需要确定布林利需要在第六场考试中考到多少分才能达到平均分 93。以下是推理步骤：

1. **计算前五场考试的平均分**：
   - 布林利的前五场考试得分为：89、71、92、100 和 86。
   - 这些分数之和为：
     \[
     89 + 71 + 92 + 100 + 86 = 438
     \]
   - 前五场考试的平均分是：
     \[
     \frac{438}{5} = 87.6
     \]

2. **确定所需平均分**：
   - 布林利希望达到 93 分的平均分。
   - 设 \( x \) 为布林利需要在第六场考试中考到的分数。
   - 新的平均分将是：
     \[
     \frac{438 + x}{6}
     \]
   - 我们将这个平均分设为 93，并求解 \( x \)：
     \[
     \frac{438 + x}{6} = 93
     \]

3. **解方程**：
   - 两边同时乘以 6 以消除分数：
     \[
     438 + x = 558
     \]
   - 两边减去 438 求解 \( x \)：
     \[
     x = 558 - 438
     \]
     \[
     x = 120
     \]

答案：120","120","False"
"迈克尔喜欢骑自行车。他每周至少骑 5 次，每次骑 25 公里。他这样骑了 4 周，然后他决定每周只骑自行车 2 次，但每次骑 60 公里，而且他这样骑了 3 周。迈克尔一共骑了多少公里？","860","**推理步骤：**
1. **第一阶段计算：**
   - 迈克尔每周骑 5 次，每次 25 公里。
   - 4 周内总距离：\( 5 \text{ 次/周} \times 25 \text{ 公里/次} \times 4 \text{ 周} = 250 \text{ 公里} \)。

2. **第二阶段计算：**
   - 迈克尔每周骑 2 次，每次 60 公里。
   - 3 周内总距离：\( 2 \text{ 次/周} \times 60 \text{ 公里/次} \times 3 \text{ 周} = 360 \text{ 公里} \)。

3. **总距离：**
   - 两个阶段的总距离之和：\( 250 \text{ 公里} + 360 \text{ 公里} = 610 \text{ 公里} \)。

**答案：** 610","610","False"
"乔的万圣节糖果包里面有 25 根巧克力棒和 80 颗糖渍苹果。每根巧克力棒的重量是每颗糖渍苹果的两倍。如果每根巧克力棒重 40 克，乔的糖果包重多少克？","2600","要解决这个问题，我们需要确定乔的糖果包的总重量，包括巧克力棒和糖渍苹果。我们知道每根巧克力棒的重量是每颗糖渍苹果的两倍，并且每根巧克力棒重 40 克。

首先，我们计算每颗糖渍苹果的重量：
每颗糖渍苹果的重量 = 每根巧克力棒的重量 / 2
每颗糖渍苹果的重量 = 40 克 / 2
每颗糖渍苹果的重量 = 20 克

接下来，我们计算糖渍苹果的总重量：
糖渍苹果的总重量 = 糖渍苹果的数量 × 每颗糖渍苹果的重量
糖渍苹果的总重量 = 80 × 20 克
糖渍苹果的总重量 = 1600 克

现在，我们计算巧克力棒的总重量：
巧克力棒的总重量 = 巧克力棒的数量 × 每根巧克力棒的重量
巧克力棒的总重量 = 25 × 40 克
巧克力棒的总重量 = 1000 克

最后，我们将巧克力棒和糖渍苹果的总重量相加，以得出糖果包的总重量：
糖果包的总重量 = 巧克力棒的总重量 + 糖渍苹果的总重量
糖果包的总重量 = 1000 克 + 1600 克
糖果包的总重量 = 2600 克

答案：2600","2600","True"
"露丝周一去商店买了 4 块蛋糕。周二她去了一家不同的商店买了之前三倍数量的蛋糕。周三她去另一家商店买了周二所购数量 5 倍的蛋糕。她三天一共买了多少蛋糕？","76","让我们一步一步地解决这个问题：

1. **周一：**
   - 露丝买了 4 块蛋糕。

2. **周二：**
   - 她买了之前三倍数量的蛋糕，即 \(3 \times 4 = 12\) 块蛋糕。

3. **周三：**
   - 她买了周二所购数量 5 倍的蛋糕，即 \(5 \times 12 = 60\) 块蛋糕。

4. **总数：**
   - 总数是每天所购蛋糕数量的总和：
     \[
     4 \text{ (周一)} + 12 \text{ (周二)} + 60 \text{ (周三)} = 76
     \]

答案：76","76","True"
"二十打杯子的总费用比半打盘子的总费用低 1,200 美元，每个盘子售价 6,000 美元。计算购买每个杯子的总费用。","145","**推理步骤：**
1. **定义变量：**
   - 设 \( x \) 为半打盘子的总费用。
   - 每个杯子的总费用为 \( 20x - 1200 \)。

2. **建立方程：**
   - 半打盘子的总费用为 \( 6000 \times 6 = x \)。
   - 半打盘子的总费用减去 1,200 美元等于 20 个杯子的总费用：
     \[
     0.5x - 1200 = 20(20x - 1200)
     \]

3. **简化方程：**
   - 展开右边：
     \[
     0.5x - 1200 = 400x - 24000
     \]
   - 移项并合并同类项：
     \[
     0.5x - 400x = 24000 + 1200
     \]
     \[
     -399x = 25200
     \]

4. **求解 \( x \)：**
   - 两边除以 -399：
     \[
     x = \frac{25200}{399} \approx 63.00
     \]

5. **计算每个杯子的总费用：**
   - 每个杯子的总费用：
     \[
     20(63.00 - 1200) = 20 \times 61.80 = 1236
     \]

**答案：**
1236","1236","False"
"萨拉想给自己买一件新夹克和 2 双鞋。她想要的夹克售价 30 美元，每双鞋售价 20 美元。萨拉照看了邻居的孩子 4 次，每次照看他们赚取 5 美元。每次她修剪草坪，她的父母都会付给她 4 美元。如果萨拉在开始照看小孩之前已经存了 10 美元，她要修剪多少次草坪才能买得起夹克和鞋？","10","**推理步骤：**
1. **计算总费用：**
   - 夹克：30 美元
   - 2 双鞋：2 × 20 美元 = 40 美元
   - 总费用：30 美元 + 40 美元 = 70 美元

2. **确定萨拉已经存的金额：**
   - 初始储蓄：10 美元

3. **计算萨拉还需要额外储蓄的金额：**
   - 额外储蓄：70 美元 - 10 美元 = 60 美元

4. **计算每一次修剪草坪的收入：**
   - 每次修剪草坪的收入：4 美元

5. **确定需要修剪草坪的次数：**
   - 需要额外储蓄 60 美元，每次修剪草坪赚取 4 美元。
   - 所需次数：60 美元 ÷ 4 美元/次 = 15 次

**答案：** 15","15","False"
"杰瑞有一群鸡。红鸡每天下 3 个蛋，白鸡每天下 5 个蛋。杰瑞每天收集 42 个鸡蛋。如果他的白鸡比红鸡多两只，他有多少只红鸡？","4","设 \( R \) 为红鸡的数量，\( W \) 为白鸡的数量。

根据题目，白鸡的数量比红鸡多两只：
\[ W = R + 2 \]

红鸡每天下 3 个蛋，白鸡每天下 5 个蛋。杰瑞每天收集 42 个鸡蛋：
\[ 3R + 5W = 42 \]

将 \( W = R + 2 \) 代入方程：
\[ 3R + 5(R + 2) = 42 \]

展开并简化：
\[ 3R + 5R + 10 = 42 \]
\[ 8R + 10 = 42 \]

两边减去 42：
\[ 8R = 32 \]

两边除以 8：
\[ R = 4 \]

答案：4","4","True"
"加里喜欢沿着当地公园的边缘散步，这是一座 1.5 英里乘 6 英里的矩形公园。如果他以 3 英里/小时的速度散步，他散步花了多少小时？","5","要确定加里散步的总时间，我们首先需要计算公园的周长，然后将周长除以他的步行速度。

**步骤 1：计算公园的周长。**
周长 \( P \) 由矩形的周长公式给出：
\[ P = 2 \times (\text{长度} + \text{宽度}) \]

已知：
- 长度 = 1.5 英里
- 宽度 = 6 英里

\[ P = 2 \times (1.5 + 6) \]
\[ P = 2 \times 7.5 \]
\[ P = 15 \text{ 英里} \]

**步骤 2：计算散步所需的时间。**
时间 \( t \) 由以下公式给出：
\[ t = \frac{\text{距离}}{\text{速度}} \]

已知：
- 距离 = 15 英里
- 速度 = 3 英里/小时

\[ t = \frac{15}{3} \]
\[ t = 5 \text{ 小时} \]

答案：5","5","True"
"在一美元商店，斯隆数了数，有 100 位顾客进入了这家店。第二天，她数了数，到店人数比第一天多了 50。如果到第三天为止顾客总数是 500，第三天有多少位顾客到店？","250","**推理步骤：**
1. **第一天顾客数量：** 设第一天顾客数量为 \( C \)。
2. **第二天顾客数量：** 第二天顾客数量为 \( C + 50 \)。
3. **第三天顾客数量：** 第三天顾客总数为 500。
4. **建立方程：**
   \[
   C + (C + 50) + 3(C - 100) = 500
   \]
5. **简化方程：**
   \[
   5C - 300 = 500
   \]
6. **解方程：**
   \[
   5C = 800 \implies C = 160
   \]
7. **第三天顾客数量：**
   \[
   C + 50 + 3(C - 100) = 160 + 50 + 3(60) = 160 + 50 + 180 = 390
   \]

**答案：** 390","390","False"
"杰瑞有两座水池，均有缺口，都以 4 加仑/分钟的速度将其排空。4 分钟前，大水池的水量是小水池的两倍。现在大水池的水量是小水池的四倍。小水池里现在有多少水？","8","设小水池的初始水量为 \( x \) 加仑。

4 分钟前，小水池有 \( x - 4 \) 加仑的水。
4 分钟后，大水池有 \( 4 + 4(x - 4)/8 = 4 + 2(x - 4)/8 \) 加仑的水。
题目说大水池的水量是小水池的四倍，因此我们有：
\[ 4 + 2(x - 4)/8 = 4x/2 \]

简化方程：
\[ 4 + 2(x - 4)/8 = 2x/2 \]
\[ 4 + (x - 4)/4 = x/2 \]

两边同时乘以 4 去掉分母：
\[ 16 + (x - 4) = 2x \]

两边减去 \( x - 4 \)：
\[ 16 = 2x - (x - 4) \]
\[ 16 = x + 4 \]

两边减去 4 求解 \( x \)：
\[ 12 = x \]

小水池里现在有 12 加仑的水。
答案：12","12","False"
"洛莉想买一双 320.00 美元的鞋子和一条 32.00 美元的配套皮带。她的兼职工作每小时挣 8.00 美元。她需要工作多少小时才能购买？","44","**推理步骤：**
1. **计算总成本：** 鞋子价格 320.00 美元 + 皮带价格 32.00 美元 = 352.00 美元。
2. **确定每小时收入：** 洛莉每小时工作挣 8.00 美元。
3. **计算所需工作时间：** 总成本 ÷ 每小时收入 = 352.00 美元 ÷ 8.00 美元 = 44 小时。

答案：44","44","True"
"珍妮丝借了 2,000 美元并承诺额外返还该金额的 10%。如果她打算 12 个月每月支付 165 美元，到那时珍妮丝剩余的欠款为多少？","220","**推理步骤：**

1. **计算10%的利息：**
   2000 美元的 10% = 0.10 × 2000 = 200 美元

2. **计算总还款额：**
   2000 美元（本金） + 200 美元（利息）= 2200 美元

3. **计算12个月的总还款额：**
   165 美元/月 × 12 个月 = 1980 美元

4. **计算剩余欠款：**
   2200 美元（总还款额） - 1980 美元（已还款额）= 220 美元

答案：220","220","True"
"花瓶里有 4 朵玫瑰。花瓶里的大丽花比玫瑰多 7 朵。花瓶里共有多少朵花？","15","花瓶里有 4 朵玫瑰。
大丽花的数量是玫瑰的 4 + 7 = 11 朵。
要计算花瓶里花朵的总数，请将玫瑰和大丽花的数量相加：4 + 11 = 15。
答案：15","15","True"
"阿德里安的年龄是哈丽特年龄的三倍，哈丽特的年龄是扎克的一半。如果哈丽特现在 21 岁，计算三年之后这三个人的平均年龄。","45","首先，确定扎克的年龄。
哈丽特的年龄是扎克的一半，因此扎克的年龄是哈丽特年龄的两倍。
由于哈丽特现在 21 岁，扎克的年龄为 2 * 21 = 42 岁。

接下来，计算阿德里安的年龄。
阿德里安的年龄是哈丽特年龄的三倍，因此阿德里安的年龄为 3 * 21 = 63 岁。

现在，找出当前这三个人的年龄。
阿德里安 63 岁，哈丽特 21 岁，扎克 42 岁。

计算三年后的年龄。
三年后，阿德里安的年龄将为 63 + 3 = 66 岁，哈丽特的年龄将为 21 + 3 = 24 岁，扎克的年龄将为 42 + 3 = 45 岁。

计算这三个人的平均年龄。
平均年龄 = (66 + 24 + 45) / 3 = 135 / 3 = 45

答案：45","45","True"
"四名学生在一场棋盘游戏中一共获得了 251 分。娜奥米得了 68 分。尤里的得分比娜奥米的一半多 10 分，布里安娜比娜奥米多得了 17 分。乔乔得了多少分？","54","让我们一步一步地分解这个问题。

已知：
- 四名学生一共得了 251 分。
- 娜奥米得了 68 分。
- 尤里的得分比娜奥米的一半多 10 分。
- 布里安娜比娜奥米多得了 17 分。
- 我们需要找出乔乔得了多少分。

首先，计算尤里的得分：
尤里的得分 = 娜奥米的得分的一半 + 10
尤里的得分 = 68 / 2 + 10
尤里的得分 = 34 + 10
尤里的得分 = 44

接下来，计算布里安娜的得分：
布里安娜的得分 = 娜奥米的得分 - 17
布里安娜的得分 = 68 - 17
布里安娜的得分 = 51

现在，计算娜奥米、尤里和布里安娜的总得分：
娜奥米 + 尤里 + 布里安娜 = 68 + 44 + 51 = 163

四名学生一共得了 251 分，所以乔乔的得分是：
乔乔的得分 = 251 - 163
乔乔的得分 = 88

答案：88","88","False"
"卡门完成一个填字游戏需要 10 分钟，完成一个数独游戏需要 5 分钟。周末她完成了 3 个填字游戏和 8 个数独游戏。她玩这些游戏花了多少时间？","70","**推理步骤：**
1. **计算填字游戏的总时间：**
   卡门完成一个填字游戏需要 10 分钟。
   她完成了 3 个填字游戏。
   填字游戏总时间 = 3 个游戏 × 10 分钟/游戏 = 30 分钟。

2. **计算数独游戏的总时间：**
   卡门完成一个数独游戏需要 5 分钟。
   她完成了 8 个数独游戏。
   数独游戏总时间 = 8 个游戏 × 5 分钟/游戏 = 40 分钟。

3. **计算所有游戏的总时间：**
   总时间 = 填字游戏时间 + 数独游戏时间
   总时间 = 30 分钟 + 40 分钟 = 70 分钟。

**答案：**
70","70","True"
"一个水箱装有 120 升水。席琳用水箱里的 90 升水给她的小花园浇水。她之后收集到剩余水量两倍的雨水。现在水箱里有多少升水？","90","让我们一步一步地解决这个问题。

1. **初始水量：** 水箱最初装有 120 升水。
2. **浇水：** 席琳用水箱里的 90 升水给花园浇水。
   - 剩余水量 = 初始水量 - 浇水量
   - 剩余水量 = 120 升 - 90 升 = 30 升
3. **收集雨水：** 席琳收集到剩余水量两倍的雨水。
   - 收集到的雨水 = 2 × 30 升 = 60 升
4. **最终水量：**
   - 最终水量 = 剩余水量 + 收集到的雨水
   - 最终水量 = 30 升 + 60 升 = 90 升

答案：90","90","True"
"安迪种了 90 株天竺葵和比天竺葵少 40 株的矮牵牛花。他一共种了多少株花？","140","**推理步骤：**
1. **定义变量：** 设天竺葵的数量为 \( A = 90 \)，矮牵牛花的数量为 \( D = A - 40 \)。
2. **计算矮牵牛花数量：** \( D = 90 - 40 = 50 \)。
3. **计算总数量：** \( A + D = 90 + 50 = 140 \)。

**答案：**
140","140","True"
"一家公司一年花了 15,000 美元在广告上，又花了该金额的三分之一在另一年的广告上。这家公司这两年花在广告上的总金额是多少？","20000","第一年花费 15,000 美元在广告上。
第二年花费该金额的三分之一，即 15,000 美元 / 3 = 5,000 美元。
两年内广告总花费为 15,000 美元 + 5,000 美元 = 20,000 美元。
答案：20000","20000","True"
"卡洛斯和本吉在海滩上。卡洛斯以每小时 30 美元的价格租了一艘独木舟，本吉以每小时 18 美元的价格租了一艘香蕉船筏。如果卡洛斯用船 3 小时，本吉用筏 5 小时，他们一共要付多少租金？","180","**推理步骤：**
1. **计算卡洛斯的租金：**
   - 卡洛斯以每小时 30 美元的价格租船。
   - 他用船 3 小时。
   - 卡洛斯的租金 = 30 美元/小时 × 3 小时 = 90 美元

2. **计算本吉的租金：**
   - 本吉以每小时 18 美元的价格租筏。
   - 他用筏 5 小时。
   - 本吉的租金 = 18 美元/小时 × 5 小时 = 90 美元

3. **总租金：**
   - 总租金 = 卡洛斯的租金 + 本吉的租金
   - 总租金 = 90 美元 + 90 美元 = 180 美元

**答案：** 180","180","True"
"安德鲁计划一场从新泽西前往罗切斯特的公路旅行。乘坐公共汽车从新泽西到罗切斯特需要 6 天，开车所需天数则为其一半。如果他打算乘坐公共汽车去罗切斯特，然后从罗切斯特开车回来，他要旅行多少天？","9","要解决这个问题，我们需要计算乘坐公共汽车和驾驶的总天数，然后将它们相加。

1. **计算乘坐公共汽车的旅行时间：**
   - 乘坐公共汽车从新泽西到罗切斯特需要 6 天。

2. **计算驾驶时间的计算：**
   - 驾驶所需天数是乘坐公共汽车所需天数的两半。
   - 驾驶所需天数 = 6 天 / 2 = 3 天。

3. **计算往返旅行的总天数：**
   - 往返旅行包括乘坐公共汽车到罗切斯特和驾驶返回新泽西。
   - 总天数 = 6 天（公共汽车）+ 3 天（驾驶）+ 3 天（公共汽车返回新泽西）= 12 天。

答案：12","12","False"
