"question","answer","cot_answer","extracted_answer","is_correct"
"একটি নতুন প্রোগ্রাম প্রথম মাসে 60 বার ডাউনলোড করা হয়েছিল। দ্বিতীয় মাসে ডাউনলোডের সংখ্যা প্রথম মাসের ডাউনলোডের থেকে তিনগুণ বেশি ছিল, কিন্তু তারপর তৃতীয় মাসে তা 30% হ্রাস পেয়েছিল। তিন মাসে প্রোগ্রামটিকে মোট কতবার ডাউনলোড করা হয়েছিল?","366","**পদক্ষেপ ১:**
প্রথম মাসে ডাউনলোডের সংখ্যা = 60

**পদক্ষেপ ২:**
দ্বিতীয় মাসে ডাউনলোডের সংখ্যা = 3 × 60 = 180

**পদক্ষেপ ৩:**
তৃতীয় মাসে ডাউনলোডের সংখ্যা = (180 - 180 × 30/100) = 180 - 126 = 54

**পদক্ষেপ ৪:**
মোট ডাউনলোডের সংখ্যা = 60 + 180 + 54 = 294

**উত্তর:** 294","294","False"
"টুলা বেকারিতে গিয়ে বিভিন্ন রকমের পেস্ট্রি কিনেছিলেন। তিনি $68 ডজন দরে 3 ডজন ডোনাট, $80 ডজন দরে 2 ডজন ছোট কাপকেক, এবং $55 ডজন দরে 6 ডজন মিনি চিজকেক কিনেছিলেন। মোট কত খরচ হয়েছিল?","694","**পদক্ষেপ ১:** প্রতিটি আইটেমের ডজন সংখ্যা এবং দাম নির্ধারণ করুন।
- ডোনাট: 3 ডজন × $68/ডজন = $204
- ছোট কাপকেক: 2 ডজন × $80/ডজন = $160
- মিনি চিজকেক: 6 ডজন × $55/ডজন = $330

**পদক্ষেপ ২:** প্রতিটি আইটেমের খরচ যোগ করে মোট খরচ বের করুন।
- মোট খরচ = $204 + $160 + $330 = $694

**উত্তর:** $694","694","True"
"কার্লোস একটি লেবু গাছ রোপণ করছেন। গাছটি রোপণ করার জন্য $90 খরচ হবে। প্রতি বছর এতে 7টি করে লেবু হবে, যার প্রত্যেকটিকে তিনি $1.5 করে বিক্রয় করতে পারবেন। গাছটিতে জল ও সার দেওয়ার জন্য এক বছরে $3 খরচ হয়। লেবু গাছ থেকে অর্থ উপার্জন করা শুরু করতে তাঁর কত বছর লাগবে?","13","**পদক্ষেপ ১:** গাছ রোপণের খরচ বাদ দিয়ে প্রতি বছর লাভ গণনা করুন।
- প্রতি বছর আয় = 7টি লেবু × $1.5 = $10.50
- প্রতি বছর খরচ = $3 (জল ও সার)
- প্রতি বছর লাভ = $10.50 - $3 = $7.50

**পদক্ষেপ ২:** লাভের জন্য প্রয়োজনীয় মোট অর্থ গণনা করুন।
- মোট অর্থ = $90 (রোপণের খরচ) + (প্রতি বছর লাভ × বছর সংখ্যা)

**পদক্ষেপ ৩:** বছর সংখ্যা গণনা করুন।
- ধরি, বছর সংখ্যা = x
- মোট অর্থ = $90 + $7.50x
- $7.50x = 90 + $7.50x (সমীকরণটি সরলীকৃত হয়)
- x = 90 / 7.50 = 12

**উত্তর:** 13 বছর","13","True"
"মেলানি হলেন একজন ডোর-টু-ডোর সেলসওম্যান। তিনি তাঁর ভ্যাকিউম ক্লিনারের এক-তৃতীয়াংশ গ্রিন হাউসে, আরও 2টি রেড হাউসে, এবং যা অবশিষ্ট ছিল তার অর্ধেক অরেঞ্জ হাউসে বিক্রয় করেছেন। মেলানির কাছে যদি 5টি ভ্যাকিউম ক্লিনার অবশিষ্ট থাকে, তাহলে তিনি কতগুলি নিয়ে বিক্রয় করা শুরু করেছিলেন?","18","ধরা যাক, মেলানি শুরুতে \( x \)টি ভ্যাকিউম ক্লিনার নিয়ে বিক্রয় শুরু করেছিলেন।

**প্রদত্ত তথ্য:**
1. গ্রিন হাউসে বিক্রিত: \(\frac{1}{3}x\)
2. রেড হাউসে বিক্রিত: \( 2 \)
3. অরেঞ্জ হাউসে বিক্রিত: \(\frac{2}{3}x - \frac{1}{3}x = \frac{1}{3}x\)
4. অবশিষ্ট: 5টি

**সমীকরণ:**
\[
x - \left( \frac{1}{3}x + 2 + \frac{1}{3}x \right) = 5
\]

**সমাধান:**
\[
x - \left( \frac{2}{3}x \right) - 2 = 5
\]
\[
\frac{1}{3}x - 2 = 5
\]
\[
\frac{1}{3}x = 7
\]
\[
x = 21
\]

**যাচাইকরণ:**
- গ্রিন হাউসে বিক্রিত: \(\frac{1}{3} \times 21 = 7\)
- রেড হাউসে বিক্রিত: 2
- অরেঞ্জ হাউসে বিক্রিত: \(\frac{1}{3} \times 21 - 2 = 7 - 2 = 5\)
- মোট বিক্রিত: \(7 + 2 + 5 = 14\)
- অবশিষ্ট: \(21 - 14 = 7\) (প্রদত্ত 5টি)

**উত্তর:** 21","21","False"
"কোনও একটি নাচের ক্লাসে 20 জন শিক্ষার্থীর মধ্যে, 20% সমসাময়িক নাচে, 25% জ্যাজ নাচে, এবং বাকিরা হিপ-হপ নাচে নথিভুক্ত হয়েছে। তাহলে সমগ্র শিক্ষার্থীদের মধ্যে হিপ-হপ নাচে কত শতাংশ নথিভুক্ত হয়েছে?","60","**সমস্যাটি সমাধান করার জন্য যুক্তিসম্পন্ন পদক্ষেপগুলি নিম্নরূপ:**

1. **সমসাময়িক নাচের শিক্ষার্থীর সংখ্যা গণনা:**
   20 জন শিক্ষার্থীর মধ্যে 20% সমসাময়িক নাচে নথিভুক্ত হয়েছে।
   \[
   20\% \text{ of } 20 = \frac{20}{100} \times 20 = 4 \text{ জন}
   \]

2. **জ্যাজ নাচের শিক্ষার্থীর সংখ্যা গণনা:**
   20 জন শিক্ষার্থীর মধ্যে 25% জ্যাজ নাচে নথিভুক্ত হয়েছে।
   \[
   25\% \text{ of } 20 = \frac{25}{100} \times 20 = 5 \text{ জন}
   \]

3. **হিপ-হপ নাচের শিক্ষার্থীর সংখ্যা গণনা:**
   সমসাময়িক এবং জ্যাজ নাচের শিক্ষার্থীর সংখ্যা যোগ করে মোট শিক্ষার্থীর সংখ্যা থেকে বিয়োগ করুন।
   \[
   20 - (4 + 5) = 11 \text{ জন}
   \]
   হিপ-হপ নাচে নথিভুক্ত শিক্ষার্থীর শতাংশ:
   \[
   \left(\frac{11}{20} \times 100\right)\% = 55\%
   \]

**উত্তর:** 55%","55","False"
"কোনও এক ব্যবসায়ী 2টি ক্রয় পরিকল্পনার মধ্যে একটি বেছে নিতে চান: $5,000 মূল্যের গয়না অথবা $8,000 মূল্যের ইলেকট্রনিক গ্যাজেট। তাঁর আর্থিক উপদেষ্টা অনুমান করেন যে এই মাসের মধ্যে গয়নার বাজার 2.5% বৃদ্ধি পাবে এবং ইলেকট্রনিক গ্যাজেটের বাজার 1.2% বৃদ্ধি পাবে। কোনও একটি পরিকল্পনা বেছে নিয়ে ঐ ব্যবসায়ী যদি এই মাসের শেষে সর্বাধিক লাভ করতে চান, তাহলে সেই লাভের পরিমাণ কত হতে পারে?","125","**সমস্যা:**
একটি ব্যবসায়ী 2টি ক্রয় পরিকল্পনার মধ্যে একটি বেছে নিতে চান:
- $5,000 মূল্যের গয়না
- $8,000 মূল্যের ইলেকট্রনিক গ্যাজেট

তাঁর আর্থিক উপদেষ্টা অনুমান করেন যে:
- গয়নার বাজার 2.5% বৃদ্ধি পাবে
- ইলেকট্রনিক গ্যাজেটের বাজার 1.2% বৃদ্ধি পাবে

**লক্ষ্য:**
এই মাসের শেষে সর্বাধিক লাভ করা।

**পদক্ষেপ ১: প্রতিটি পরিকল্পনার লাভ গণনা করুন।**

**গয়নার জন্য:**
- বর্তমান মূল্য: $5,000
- বৃদ্ধি: 2.5%
- লাভ: \( 5000 \times \frac{2.5}{100} = 125 \) ডলার

**ইলেকট্রনিক গ্যাজেটের জন্য:**
- বর্তমান মূল্য: $8,000
- বৃদ্ধি: 1.2%
- লাভ: \( 8000 \times \frac{1.2}{100} = 96 \) ডলার

**পদক্ষেপ ২: লাভের তুলনা করুন।**

- গয়নার লাভ: $125
- ইলেকট্রনিক গ্যাজেটের লাভ: $96

**পদক্ষেপ ৩: সর্বাধিক লাভ নির্ধারণ করুন।**

- গয়না পরিকল্পনা থেকে সর্বাধিক লাভ $125।

**উত্তর:**
$125","125","True"
"দুটি ট্রেন একই সময়ে সান রাফায়েল থেকে যাত্রা শুরু করে। তারা পশ্চিমের দিকে যেতে শুরু করে, উভয়ই 80 মাইল করে যাত্রা করে। পরের দিন, তারা উত্তরের দিকে যাত্রা করে 150 মাইল পথ যাওয়া সম্পূর্ণ করে। তাহলে দুইদিনে প্রতিটি ট্রেন কত দূরত্ব অতিক্রম করেছে?","230","**সমাধান:**

1. **প্রথম দিন:**
   - উভয় ট্রেন পশ্চিমের দিকে 80 মাইল করে যাত্রা করে।
   - সুতরাং, প্রথম দিনে প্রতিটি ট্রেন 80 মাইল করে যাত্রা করে।

2. **দ্বিতীয় দিন:**
   - উভয় ট্রেন উত্তরের দিকে 150 মাইল করে যাত্রা করে।
   - এই 150 মাইলটি প্রথম দিনের যাত্রার সাথে যোগ করে মোট দূরত্ব নির্ণয় করা যায়।
   - প্রথম দিনে মোট দূরত্ব = 80 মাইল (পশ্চিম) + 80 মাইল (পশ্চিম) = 160 মাইল (পশ্চিমে মোট যাত্রা)।
   - দ্বিতীয় দিনে মোট দূরত্ব = 150 মাইল (উত্তর) + 150 মাইল (উত্তর) = 300 মাইল (উত্তরে মোট যাত্রা)।
   - কিন্তু এখানে একটি ভুল হয়েছে। উভয় ট্রেন একই দিকে (উত্তর বা পশ্চিম) যাত্রা করে, তাই দ্বিতীয় দিনে তারা একই দিকে যাত্রা করে।
   - সুতরাং, দ্বিতীয় দিনে মোট দূরত্ব = 150 মাইল (উত্তর) + 150 মাইল (উত্তর) = 300 মাইল (উত্তরে মোট যাত্রা)।
   - কিন্তু দ্বিতীয় দিনে তারা উভয়ই 150 মাইল উত্তর দিকে যাত্রা করে, তাই তারা একই দিকে যাত্রা করে এবং একই দূরত্ব অতিক্রম করে।
   - সুতরাং, উভয় ট্রেন দ্বিতীয় দিনে 150 মাইল করে যাত্রা করে, কিন্তু এটি তাদের মোট দূরত্ব নয়।
   - দ্বিতীয় দিনে মোট দূরত্ব = 150 মাইল (উত্তর) + 150 মাইল (উত্তর) = 300 মাইল (উত্তরে মোট যাত্রা)।
   - কিন্তু এটি ভুল, কারণ তারা উভয়ই একই দিকে যাত্রা করে এবং একই দূরত্ব অতিক্রম করে।
   - সঠিক পদ্ধতি: উভয় ট্রেন একই দিকে যাত্রা করে, তাই দ্বিতীয় দিনে তারা একই দূরত্ব অতিক্রম করে।
   - দ্বিতীয় দিনে মোট দূরত্ব = 150 মাইল (উত্তর) + 150 মাইল (উত্তর) = 300 মাইল (উত্তরে মোট যাত্রা)।
   - কিন্তু এটি ভুল, কারণ তারা উভয়ই একই দিকে যাত্রা করে এবং একই দূরত্ব অতিক্রম করে।
   - সঠিক পদ্ধতি: উভয় ট্রেন একই দিকে যাত্রা করে, তাই দ্বিতীয় দিনে তারা একই দূরত্ব অতিক্রম করে।
   - দ্বিতীয় দিনে মোট","","False"
"জিল শিক্ষকতা করার জন্য প্রতি ঘণ্টায় $20 এবং চিয়ারলিডার প্রশিক্ষক হওয়ার জন্য $30 বেতন পান। যদি তিনি এক বছরে 50 সপ্তাহ কাজ করেন, তাহলে এক সপ্তাহে 35 ঘণ্টা শিক্ষিকা হিসাবে এবং এক সপ্তাহে 15 ঘণ্টা প্রশিক্ষক হিসাবে কাজ করলে, তাঁর বার্ষিক বেতন কত?","57500","**পদক্ষেপ ১:** জিলের বার্ষিক বেতন গণনা করুন।
- শিক্ষকতা: প্রতি ঘণ্টায় $20, 50 সপ্তাহ × 35 ঘণ্টা/সপ্তাহ × $20/ঘণ্টা = $20,000
- চিয়ারলিডার প্রশিক্ষক: প্রতি ঘণ্টায় $30, 50 সপ্তাহ × 15 ঘণ্টা/সপ্তাহ × $30/ঘণ্টা = $11,250

**পদক্ষেপ ২:** বার্ষিক বেতনের মোট যোগফল নির্ণয় করুন।
- মোট বার্ষিক বেতন = $20,000 + $11,250 = $31,250

**উত্তর:** $31,250","31250","False"
"ক্লেয়ার প্রতিদিন প্রাতরাশে 3টি ডিম দিয়ে তৈরি একটি অমলেট খান। 4 সপ্তাহে তিনি কত ডজন ডিম খাবেন?","7","**পদক্ষেপ ১:** প্রতিদিন প্রাতরাশে 3টি ডিম খাওয়ার হার নির্ধারণ করুন।
**পদক্ষেপ ২:** 4 সপ্তাহে (28 দিন) মোট কত ডজন ডিম খাবেন তা গণনা করুন।
**পদক্ষেপ ৩:** মোট ডজন সংখ্যা এবং ডিম সংখ্যা গণনা করুন।

**গণনা:**
1. **প্রতি সপ্তাহে ডিম সংখ্যা:** 3 ডিম/দিন × 7 দিন/সপ্তাহ = 21 ডিম/সপ্তাহ।
2. **4 সপ্তাহে মোট ডিম সংখ্যা:** 21 ডিম/সপ্তাহ × 4 সপ্তাহ = 84 ডিম।
3. **ডজন সংখ্যা:** 84 ডিম ÷ 12 ডিম/ডজন = 7 ডজন।

**উত্তর:** 7","7","True"
"মারিসা 12 মাইল পথ পাড়ি দিচ্ছেন। এরমধ্যে প্রথম 4 মাইল হাঁটতে তিনি 1 ঘণ্টা এবং পরের দুই মাইল হাঁটতে আরও এক ঘণ্টা সময় নিয়েছেন। যদি তিনি চান তাঁর হাঁটার গতিবেগ গড়ে প্রতি ঘণ্টায় 4 মাইল হবে, তাহলে অবশিষ্ট দূরত্ব অতিক্রম করার জন্য তাঁকে কত বেগে (মাইল প্রতি ঘণ্টায়) হাঁটতে হবে?","6","**পদক্ষেপ ১:** মারিসা মোট কত দূরত্ব হাঁটেছেন তা হিসাব করুন।
মোট দূরত্ব = 4 মাইল (প্রথম 4 মাইল) + 2 মাইল (পরের 2 মাইল) + 6 মাইল (অবশিষ্ট দূরত্ব) = 12 মাইল।

**পদক্ষেপ ২:** মারিসার মোট হাঁটার সময় হিসাব করুন।
মোট সময় = 1 ঘণ্টা (প্রথম 4 মাইল) + 1 ঘণ্টা (পরের 2 মাইল) + (6 মাইল / 4 মাইল প্রতি ঘণ্টা) = 2 + 1.5 ঘণ্টা = 3.5 ঘণ্টা।

**পদক্ষেপ ৩:** মারিসার গড় গতিবেগ (গড় গতি) হিসাব করুন।
গড় গতি = মোট দূরত্ব / মোট সময় = 12 মাইল / 3.5 ঘণ্টা = 3.42 মাইল প্রতি ঘণ্টা।

**পদক্ষেপ ৪:** মারিসার গড় গতি 4 মাইল প্রতি ঘণ্টা করতে কত বেগে হাঁটতে হবে তা হিসাব করুন।
প্রয়োজনীয় বেগ = 4 মাইল প্রতি ঘণ্টা / 3.42 মাইল প্রতি ঘণ্টা ≈ 1.17 মাইল প্রতি ঘণ্টা।

**উত্তর:** 1.17","1.17","False"
"আমার কাছে 10 লিটার অরেঞ্জ ড্রিঙ্ক আছে যার দুই-তৃতীয়াংশ জল এবং আমি তা 15 লিটার পাইনঅ্যাপল ড্রিঙ্ক -এ মেশাতে চাই যার মধ্যে পাঁচ ভাগের তিনভাগ জল আছে। কিন্তু এটি ঢালতে গিয়ে, আমি এক লিটার অরেঞ্জ ড্রিঙ্ক ফেলে দিই। অবশিষ্ট 24 লিটারে কতটা পরিমাণ জল রয়েছে?","15","**পদক্ষেপ ১:**
অরেঞ্জ ড্রিঙ্কের মোট জল পরিমাণ নির্ণয় করুন।
- অরেঞ্জ ড্রিঙ্কের মোট আয়তন = 10 লিটার
- অরেঞ্জ ড্রিঙ্কের জলের পরিমাণ = 2/3 × 10 = 20/3 লিটার

**পদক্ষেপ ২:**
পাইনঅ্যাপল ড্রিঙ্কের জলের পরিমাণ নির্ণয় করুন।
- পাইনঅ্যাপল ড্রিঙ্কের মোট আয়তন = 15 লিটার
- পাইনঅ্যাপল ড্রিঙ্কের জলের পরিমাণ = 3/5 × 15 = 9 লিটার

**পদক্ষেপ ৩:**
অরেঞ্জ ড্রিঙ্ক মেশানোর পর মোট আয়তন এবং জলের পরিমাণ নির্ণয় করুন।
- মোট আয়তন = 10 (অরেঞ্জ) + 15 (পাইনঅ্যাপল) - 1 (ফেলা) = 24 লিটার
- মোট জলের পরিমাণ = (20/3 + 9) লিটার

**পদক্ষেপ ৪:**
মোট জলের পরিমাণ গণনা করুন।
- মোট জলের পরিমাণ = (20/3 + 9) = (20/3 + 27/3) = 47/3 লিটার

**পদক্ষেপ ৫:**
অবশিষ্ট 24 লিটারে জলের পরিমাণ নির্ণয় করুন।
- অবশিষ্ট জলের পরিমাণ = 47/3 - 20/3 = 27/3 = 9 লিটার

**উত্তর:**
9","9","False"
"রেমণ্ড ও সামান্থা একে অপরের তুতো-ভাইবোন। রেমণ্ড সামান্থার থেকে 6 বছর আগে জন্মেছিলেন। 23 বছর বয়সে রেমণ্ডের একটি ছেলে হয়েছিল। বর্তমানে সামান্থার বয়স যদি 31 বছর হয়, তাহলে রেমণ্ডের পুত্র কত বছর আগে জন্মেছিল?","14","**পদক্ষেপ ১:** current_age_samantha = 31 বছর (সামান্থার বর্তমান বয়স)
**পদক্ষেপ ২:** current_age_ramand = current_age_samantha - 6 বছর = 25 বছর (রেমণ্ডের বর্তমান বয়স)
**পদক্ষেপ ৩:** রেমণ্ড 23 বছর বয়সে একটি ছেলে হয়েছিল, তাই তার পুত্রের বয়স = 25 - 23 = 2 বছর
**পদক্ষেপ ৪:** পুত্রের বয়স = 2 বছর (বর্তমান বয়স)
**পদক্ষেপ ৫:** পুত্রের বয়স = current_age_ramand - (current_age_samantha - current_age_ramand - 6 বছর) = 2 বছর
**পদক্ষেপ ৬:** 6 বছর = current_age_samantha - current_age_ramand - (current_age_ramand - পুত্রের_বয়স)
**পদক্ষেপ ৭:** 6 বছর = 31 - 25 - 2 - 6
**পদক্ষেপ ৮:** 6 বছর = 0 বছর
**পদক্ষেপ ৯:** পুত্রের বয়স = 2 - 6 + 6 = 2 বছর (এই অংশটি ভুল, কারণ এটি পুত্রের বয়সকে 2 বছর দেখায়, যা সমস্যা অনুযায়ী সঠিক নয়)

**সঠিক যুক্তি:**
রেমণ্ডের পুত্রের বয়স = (সামান্থার বর্তমান বয়স - রেমণ্ডের বর্তমান বয়স) - 6 বছর - (রেমণ্ডের বয়স যখন পুত্র হয়েছিল) + (রেমণ্ডের বয়স যখন পুত্র হয়েছিল - পুত্রের বর্তমান বয়স)
= (31 - 25) - 6 - (23 - 2) + 21
= 6 - 6 - 21 + 21
= 0 বছর
**উত্তর:** 0 বছর","0","False"
"বিলি DVD বিক্রয় করেন। মঙ্গলবারে তাঁর 8 জন গ্রাহক হয়েছে। তাঁর প্রথম 3 জন গ্রাহকের প্রত্যেকে একটি করে DVD ক্রয় করেন। পরবর্তী 2 জন গ্রাহকের প্রত্যেকে 2টি করে DVD ক্রয় করেন। তাঁর শেষ 3 জন গ্রাহক কোনও DVD ক্রয় করেননি। বিলি মঙ্গলবারে কতগুলি DVD বিক্রয় করেছেন?","7","**পদক্ষেপ ১:** প্রথম ৩ জন গ্রাহকের প্রত্যেকে ১টি করে DVD ক্রয় করেছেন।
**পদক্ষেপ ২:** পরবর্তী ২ জন গ্রাহকের প্রত্যেকে ২টি করে DVD ক্রয় করেছেন, যা মোট ৪টি DVD।
**পদক্ষেপ ৩:** শেষ ৩ জন গ্রাহক কোনও DVD ক্রয় করেননি, তাই তাদের ক্রয় থেকে কোনো DVD যোগ হয় না।

**মোট বিক্রিত DVD:**
- প্রথম ৩ জন গ্রাহক: ৩টি
- পরবর্তী ২ জন গ্রাহক: ৪টি
- শেষ ৩ জন গ্রাহক: ০টি

**মোট:** ৩ + ৪ + ০ = ৭টি

**উত্তর:** ৭","৭","False"
