sample_id,subject,subject_category,answer,cultural_sensitivity_label,is_annotated,pred_Mistral-7B,pred_Qwen2.5-7B,pred_OpenChat-3.5,correct_Mistral-7B,correct_Qwen2.5-7B,correct_OpenChat-3.5,panel_accuracy,difficulty
professional_law/test/1370,professional_law,Humanities,C,-,False,C,C,D,1,1,0,0.6666666666666666,hard
professional_law/test/1371,professional_law,Humanities,C,-,False,A,C,A,0,1,0,0.3333333333333333,hard
professional_law/test/1372,professional_law,Humanities,A,-,False,D,B,B,0,0,0,0.0,hard
professional_law/test/1373,professional_law,Humanities,B,-,False,A,B,B,0,1,1,0.6666666666666666,hard
professional_law/test/1374,professional_law,Humanities,A,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/1375,professional_law,Humanities,B,-,False,D,A,A,0,0,0,0.0,hard
professional_law/test/1376,professional_law,Humanities,B,-,False,C,A,D,0,0,0,0.0,hard
professional_law/test/1377,professional_law,Humanities,B,-,False,D,C,D,0,0,0,0.0,hard
professional_law/test/1378,professional_law,Humanities,B,-,False,C,B,C,0,1,0,0.3333333333333333,hard
professional_law/test/1379,professional_law,Humanities,B,-,False,D,B,B,0,1,1,0.6666666666666666,hard
professional_law/test/138,professional_law,Humanities,D,-,False,A,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/1380,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1381,professional_law,Humanities,C,-,False,C,C,B,1,1,0,0.6666666666666666,hard
professional_law/test/1382,professional_law,Humanities,A,-,False,C,D,C,0,0,0,0.0,hard
professional_law/test/1383,professional_law,Humanities,D,CS,True,C,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/1384,professional_law,Humanities,D,-,False,A,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/1385,professional_law,Humanities,A,-,False,D,D,D,0,0,0,0.0,hard
professional_law/test/1386,professional_law,Humanities,A,-,False,D,B,D,0,0,0,0.0,hard
professional_law/test/1387,professional_law,Humanities,A,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/1388,professional_law,Humanities,B,-,False,C,B,C,0,1,0,0.3333333333333333,hard
professional_law/test/1389,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/139,professional_law,Humanities,D,-,False,A,C,A,0,0,0,0.0,hard
professional_law/test/1390,professional_law,Humanities,C,-,False,C,D,D,1,0,0,0.3333333333333333,hard
professional_law/test/1391,professional_law,Humanities,A,-,False,C,A,C,0,1,0,0.3333333333333333,hard
professional_law/test/1392,professional_law,Humanities,C,-,False,C,C,A,1,1,0,0.6666666666666666,hard
professional_law/test/1393,professional_law,Humanities,C,-,False,C,C,D,1,1,0,0.6666666666666666,hard
professional_law/test/1394,professional_law,Humanities,C,-,False,A,B,C,0,0,1,0.3333333333333333,hard
professional_law/test/1395,professional_law,Humanities,A,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/1396,professional_law,Humanities,A,-,False,C,D,C,0,0,0,0.0,hard
professional_law/test/1397,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/1398,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/1399,professional_law,Humanities,B,-,False,C,B,B,0,1,1,0.6666666666666666,hard
professional_law/test/14,professional_law,Humanities,D,-,False,C,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/140,professional_law,Humanities,D,-,False,A,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/1400,professional_law,Humanities,B,-,False,A,B,B,0,1,1,0.6666666666666666,hard
professional_law/test/1401,professional_law,Humanities,C,-,False,D,C,C,0,1,1,0.6666666666666666,hard
professional_law/test/1402,professional_law,Humanities,A,-,False,A,A,B,1,1,0,0.6666666666666666,hard
professional_law/test/1403,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/1404,professional_law,Humanities,B,-,False,C,B,C,0,1,0,0.3333333333333333,hard
professional_law/test/1405,professional_law,Humanities,C,-,False,C,C,D,1,1,0,0.6666666666666666,hard
professional_law/test/1406,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1407,professional_law,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
professional_law/test/1408,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/1409,professional_law,Humanities,D,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/141,professional_law,Humanities,A,-,False,D,B,A,0,0,1,0.3333333333333333,hard
professional_law/test/1410,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1411,professional_law,Humanities,A,CS,True,A,C,C,1,0,0,0.3333333333333333,hard
professional_law/test/1412,professional_law,Humanities,B,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/1413,professional_law,Humanities,A,-,False,C,A,A,0,1,1,0.6666666666666666,hard
professional_law/test/1414,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/1415,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/1416,professional_law,Humanities,C,-,False,D,C,B,0,1,0,0.3333333333333333,hard
professional_law/test/1417,professional_law,Humanities,B,-,False,B,C,D,1,0,0,0.3333333333333333,hard
professional_law/test/1418,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1419,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/142,professional_law,Humanities,B,-,False,A,C,C,0,0,0,0.0,hard
professional_law/test/1420,professional_law,Humanities,D,-,False,C,C,D,0,0,1,0.3333333333333333,hard
professional_law/test/1421,professional_law,Humanities,A,-,False,C,A,A,0,1,1,0.6666666666666666,hard
professional_law/test/1422,professional_law,Humanities,B,-,False,A,B,B,0,1,1,0.6666666666666666,hard
professional_law/test/1423,professional_law,Humanities,C,-,False,C,A,C,1,0,1,0.6666666666666666,hard
professional_law/test/1424,professional_law,Humanities,A,-,False,D,D,D,0,0,0,0.0,hard
professional_law/test/1425,professional_law,Humanities,B,-,False,C,B,D,0,1,0,0.3333333333333333,hard
professional_law/test/1426,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1427,professional_law,Humanities,A,-,False,C,C,D,0,0,0,0.0,hard
professional_law/test/1428,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/1429,professional_law,Humanities,C,-,False,C,C,A,1,1,0,0.6666666666666666,hard
professional_law/test/143,professional_law,Humanities,B,-,False,B,C,D,1,0,0,0.3333333333333333,hard
professional_law/test/1430,professional_law,Humanities,A,-,False,A,B,B,1,0,0,0.3333333333333333,hard
professional_law/test/1431,professional_law,Humanities,C,-,False,D,C,D,0,1,0,0.3333333333333333,hard
professional_law/test/1432,professional_law,Humanities,A,-,False,A,B,A,1,0,1,0.6666666666666666,hard
professional_law/test/1433,professional_law,Humanities,A,-,False,A,A,D,1,1,0,0.6666666666666666,hard
professional_law/test/1434,professional_law,Humanities,D,-,False,B,D,B,0,1,0,0.3333333333333333,hard
professional_law/test/1435,professional_law,Humanities,C,-,False,A,A,A,0,0,0,0.0,hard
professional_law/test/1436,professional_law,Humanities,C,-,False,C,D,D,1,0,0,0.3333333333333333,hard
professional_law/test/1437,professional_law,Humanities,C,-,False,C,B,C,1,0,1,0.6666666666666666,hard
professional_law/test/1438,professional_law,Humanities,A,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/1439,professional_law,Humanities,A,-,False,D,A,A,0,1,1,0.6666666666666666,hard
professional_law/test/144,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1440,professional_law,Humanities,A,-,False,A,A,B,1,1,0,0.6666666666666666,hard
professional_law/test/1441,professional_law,Humanities,D,-,False,D,B,B,1,0,0,0.3333333333333333,hard
professional_law/test/1442,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/1443,professional_law,Humanities,B,-,False,C,C,B,0,0,1,0.3333333333333333,hard
professional_law/test/1444,professional_law,Humanities,D,-,False,A,A,A,0,0,0,0.0,hard
professional_law/test/1445,professional_law,Humanities,A,-,False,A,A,D,1,1,0,0.6666666666666666,hard
professional_law/test/1446,professional_law,Humanities,B,-,False,B,B,C,1,1,0,0.6666666666666666,hard
professional_law/test/1447,professional_law,Humanities,B,-,False,C,D,B,0,0,1,0.3333333333333333,hard
professional_law/test/1448,professional_law,Humanities,C,-,False,C,A,C,1,0,1,0.6666666666666666,hard
professional_law/test/1449,professional_law,Humanities,D,-,False,C,D,C,0,1,0,0.3333333333333333,hard
professional_law/test/145,professional_law,Humanities,B,-,False,B,C,C,1,0,0,0.3333333333333333,hard
professional_law/test/1450,professional_law,Humanities,D,-,False,C,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/1451,professional_law,Humanities,A,-,False,C,A,A,0,1,1,0.6666666666666666,hard
professional_law/test/1452,professional_law,Humanities,C,-,False,A,C,C,0,1,1,0.6666666666666666,hard
professional_law/test/1453,professional_law,Humanities,A,-,False,A,D,A,1,0,1,0.6666666666666666,hard
professional_law/test/1454,professional_law,Humanities,B,-,False,A,A,A,0,0,0,0.0,hard
professional_law/test/1455,professional_law,Humanities,C,-,False,A,B,A,0,0,0,0.0,hard
professional_law/test/1456,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/1457,professional_law,Humanities,D,-,False,A,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/1458,professional_law,Humanities,C,-,False,D,D,D,0,0,0,0.0,hard
professional_law/test/1459,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/146,professional_law,Humanities,D,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/1460,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/1461,professional_law,Humanities,A,-,False,A,B,B,1,0,0,0.3333333333333333,hard
professional_law/test/1462,professional_law,Humanities,C,-,False,C,D,D,1,0,0,0.3333333333333333,hard
professional_law/test/1463,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1464,professional_law,Humanities,D,-,False,D,A,B,1,0,0,0.3333333333333333,hard
professional_law/test/1465,professional_law,Humanities,B,-,False,A,B,D,0,1,0,0.3333333333333333,hard
professional_law/test/1466,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/1467,professional_law,Humanities,B,-,False,C,B,C,0,1,0,0.3333333333333333,hard
professional_law/test/1468,professional_law,Humanities,B,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/1469,professional_law,Humanities,D,-,False,A,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/147,professional_law,Humanities,A,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/1470,professional_law,Humanities,D,-,False,D,B,A,1,0,0,0.3333333333333333,hard
professional_law/test/1471,professional_law,Humanities,C,-,False,C,D,D,1,0,0,0.3333333333333333,hard
professional_law/test/1472,professional_law,Humanities,C,-,False,B,A,B,0,0,0,0.0,hard
professional_law/test/1473,professional_law,Humanities,C,-,False,D,A,A,0,0,0,0.0,hard
professional_law/test/1474,professional_law,Humanities,B,-,False,C,B,D,0,1,0,0.3333333333333333,hard
professional_law/test/1475,professional_law,Humanities,B,-,False,B,C,B,1,0,1,0.6666666666666666,hard
professional_law/test/1476,professional_law,Humanities,C,-,False,D,B,B,0,0,0,0.0,hard
professional_law/test/1477,professional_law,Humanities,C,-,False,A,A,D,0,0,0,0.0,hard
professional_law/test/1478,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/1479,professional_law,Humanities,A,CS,True,A,A,A,1,1,1,1.0,easy
professional_law/test/148,professional_law,Humanities,C,-,False,C,C,B,1,1,0,0.6666666666666666,hard
professional_law/test/1480,professional_law,Humanities,A,-,False,B,A,A,0,1,1,0.6666666666666666,hard
professional_law/test/1481,professional_law,Humanities,D,-,False,A,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/1482,professional_law,Humanities,A,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/1483,professional_law,Humanities,B,-,False,D,D,B,0,0,1,0.3333333333333333,hard
professional_law/test/1484,professional_law,Humanities,A,-,False,D,A,A,0,1,1,0.6666666666666666,hard
professional_law/test/1485,professional_law,Humanities,C,-,False,C,B,C,1,0,1,0.6666666666666666,hard
professional_law/test/1486,professional_law,Humanities,C,-,False,A,D,A,0,0,0,0.0,hard
professional_law/test/1487,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/1488,professional_law,Humanities,A,-,False,C,A,A,0,1,1,0.6666666666666666,hard
professional_law/test/1489,professional_law,Humanities,D,CS,True,D,D,C,1,1,0,0.6666666666666666,hard
professional_law/test/149,professional_law,Humanities,D,-,False,A,A,B,0,0,0,0.0,hard
professional_law/test/1490,professional_law,Humanities,D,-,False,A,A,D,0,0,1,0.3333333333333333,hard
professional_law/test/1491,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/1492,professional_law,Humanities,B,CS,True,D,D,D,0,0,0,0.0,hard
professional_law/test/1493,professional_law,Humanities,B,-,False,C,C,D,0,0,0,0.0,hard
professional_law/test/1494,professional_law,Humanities,B,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/1495,professional_law,Humanities,D,-,False,C,D,A,0,1,0,0.3333333333333333,hard
professional_law/test/1496,professional_law,Humanities,A,-,False,C,D,C,0,0,0,0.0,hard
professional_law/test/1497,professional_law,Humanities,C,CS,True,C,C,C,1,1,1,1.0,easy
professional_law/test/1498,professional_law,Humanities,A,-,False,D,A,C,0,1,0,0.3333333333333333,hard
professional_law/test/1499,professional_law,Humanities,B,-,False,B,B,D,1,1,0,0.6666666666666666,hard
professional_law/test/15,professional_law,Humanities,C,-,False,A,C,C,0,1,1,0.6666666666666666,hard
professional_law/test/150,professional_law,Humanities,A,-,False,A,A,B,1,1,0,0.6666666666666666,hard
professional_law/test/1500,professional_law,Humanities,A,-,False,A,A,D,1,1,0,0.6666666666666666,hard
professional_law/test/1501,professional_law,Humanities,B,-,False,C,D,C,0,0,0,0.0,hard
professional_law/test/1502,professional_law,Humanities,B,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/1503,professional_law,Humanities,A,-,False,B,B,B,0,0,0,0.0,hard
professional_law/test/1504,professional_law,Humanities,B,-,False,A,A,D,0,0,0,0.0,hard
professional_law/test/1505,professional_law,Humanities,D,-,False,D,A,D,1,0,1,0.6666666666666666,hard
professional_law/test/1506,professional_law,Humanities,D,-,False,C,D,C,0,1,0,0.3333333333333333,hard
professional_law/test/1507,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1508,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/1509,professional_law,Humanities,C,-,False,C,D,C,1,0,1,0.6666666666666666,hard
professional_law/test/151,professional_law,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
professional_law/test/1510,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1511,professional_law,Humanities,A,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/1512,professional_law,Humanities,B,-,False,C,A,D,0,0,0,0.0,hard
professional_law/test/1513,professional_law,Humanities,A,-,False,D,D,D,0,0,0,0.0,hard
professional_law/test/1514,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/1515,professional_law,Humanities,A,-,False,C,A,A,0,1,1,0.6666666666666666,hard
professional_law/test/1516,professional_law,Humanities,B,-,False,A,B,A,0,1,0,0.3333333333333333,hard
professional_law/test/1517,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1518,professional_law,Humanities,B,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/1519,professional_law,Humanities,C,-,False,A,A,A,0,0,0,0.0,hard
professional_law/test/152,professional_law,Humanities,C,-,False,A,C,A,0,1,0,0.3333333333333333,hard
professional_law/test/1520,professional_law,Humanities,C,-,False,A,B,B,0,0,0,0.0,hard
professional_law/test/1521,professional_law,Humanities,A,-,False,C,C,A,0,0,1,0.3333333333333333,hard
professional_law/test/1522,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1523,professional_law,Humanities,D,-,False,D,B,D,1,0,1,0.6666666666666666,hard
professional_law/test/1524,professional_law,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
professional_law/test/1525,professional_law,Humanities,D,-,False,C,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/1526,professional_law,Humanities,B,-,False,D,A,D,0,0,0,0.0,hard
professional_law/test/1527,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/1528,professional_law,Humanities,B,-,False,C,B,C,0,1,0,0.3333333333333333,hard
professional_law/test/1529,professional_law,Humanities,B,-,False,D,B,B,0,1,1,0.6666666666666666,hard
professional_law/test/153,professional_law,Humanities,B,-,False,C,A,D,0,0,0,0.0,hard
professional_law/test/1530,professional_law,Humanities,A,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/1531,professional_law,Humanities,C,-,False,C,C,D,1,1,0,0.6666666666666666,hard
professional_law/test/1532,professional_law,Humanities,D,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/1533,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/154,professional_law,Humanities,A,-,False,C,C,A,0,0,1,0.3333333333333333,hard
professional_law/test/155,professional_law,Humanities,D,-,False,D,C,D,1,0,1,0.6666666666666666,hard
professional_law/test/156,professional_law,Humanities,A,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/157,professional_law,Humanities,C,-,False,A,C,B,0,1,0,0.3333333333333333,hard
professional_law/test/158,professional_law,Humanities,C,-,False,C,C,D,1,1,0,0.6666666666666666,hard
professional_law/test/159,professional_law,Humanities,D,-,False,D,A,A,1,0,0,0.3333333333333333,hard
professional_law/test/16,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/160,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/161,professional_law,Humanities,D,-,False,C,B,C,0,0,0,0.0,hard
professional_law/test/162,professional_law,Humanities,C,-,False,A,C,C,0,1,1,0.6666666666666666,hard
professional_law/test/163,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/164,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/165,professional_law,Humanities,A,-,False,A,A,D,1,1,0,0.6666666666666666,hard
professional_law/test/166,professional_law,Humanities,C,-,False,C,D,D,1,0,0,0.3333333333333333,hard
professional_law/test/167,professional_law,Humanities,D,-,False,D,C,D,1,0,1,0.6666666666666666,hard
professional_law/test/168,professional_law,Humanities,A,-,False,B,D,D,0,0,0,0.0,hard
professional_law/test/169,professional_law,Humanities,D,-,False,C,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/17,professional_law,Humanities,A,-,False,A,D,D,1,0,0,0.3333333333333333,hard
professional_law/test/170,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/171,professional_law,Humanities,D,-,False,B,B,A,0,0,0,0.0,hard
professional_law/test/172,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/173,professional_law,Humanities,B,-,False,A,A,D,0,0,0,0.0,hard
professional_law/test/174,professional_law,Humanities,B,-,False,D,D,D,0,0,0,0.0,hard
professional_law/test/175,professional_law,Humanities,D,-,False,A,A,D,0,0,1,0.3333333333333333,hard
professional_law/test/176,professional_law,Humanities,D,-,False,C,D,A,0,1,0,0.3333333333333333,hard
professional_law/test/177,professional_law,Humanities,C,-,False,A,C,C,0,1,1,0.6666666666666666,hard
professional_law/test/178,professional_law,Humanities,B,-,False,A,A,D,0,0,0,0.0,hard
professional_law/test/179,professional_law,Humanities,D,CS,True,D,D,D,1,1,1,1.0,easy
professional_law/test/18,professional_law,Humanities,C,-,False,C,D,B,1,0,0,0.3333333333333333,hard
professional_law/test/180,professional_law,Humanities,D,-,False,D,C,D,1,0,1,0.6666666666666666,hard
professional_law/test/181,professional_law,Humanities,A,-,False,D,D,D,0,0,0,0.0,hard
professional_law/test/182,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/183,professional_law,Humanities,C,-,False,C,C,D,1,1,0,0.6666666666666666,hard
professional_law/test/184,professional_law,Humanities,B,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/185,professional_law,Humanities,B,-,False,C,D,A,0,0,0,0.0,hard
professional_law/test/186,professional_law,Humanities,A,-,False,D,A,D,0,1,0,0.3333333333333333,hard
professional_law/test/187,professional_law,Humanities,B,-,False,C,B,C,0,1,0,0.3333333333333333,hard
professional_law/test/188,professional_law,Humanities,A,-,False,A,A,C,1,1,0,0.6666666666666666,hard
professional_law/test/189,professional_law,Humanities,C,-,False,C,B,C,1,0,1,0.6666666666666666,hard
professional_law/test/19,professional_law,Humanities,A,-,False,D,A,A,0,1,1,0.6666666666666666,hard
professional_law/test/190,professional_law,Humanities,B,-,False,D,B,B,0,1,1,0.6666666666666666,hard
professional_law/test/191,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/192,professional_law,Humanities,A,-,False,D,D,D,0,0,0,0.0,hard
professional_law/test/193,professional_law,Humanities,A,-,False,A,A,D,1,1,0,0.6666666666666666,hard
professional_law/test/194,professional_law,Humanities,D,-,False,C,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/195,professional_law,Humanities,C,-,False,A,D,B,0,0,0,0.0,hard
professional_law/test/196,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/197,professional_law,Humanities,A,-,False,B,B,B,0,0,0,0.0,hard
professional_law/test/198,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/199,professional_law,Humanities,C,-,False,A,C,D,0,1,0,0.3333333333333333,hard
professional_law/test/2,professional_law,Humanities,D,-,False,C,D,C,0,1,0,0.3333333333333333,hard
professional_law/test/20,professional_law,Humanities,C,-,False,D,C,D,0,1,0,0.3333333333333333,hard
professional_law/test/200,professional_law,Humanities,A,-,False,D,B,D,0,0,0,0.0,hard
professional_law/test/201,professional_law,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
professional_law/test/202,professional_law,Humanities,C,-,False,A,A,D,0,0,0,0.0,hard
professional_law/test/203,professional_law,Humanities,B,-,False,D,B,B,0,1,1,0.6666666666666666,hard
professional_law/test/204,professional_law,Humanities,B,-,False,C,B,A,0,1,0,0.3333333333333333,hard
professional_law/test/205,professional_law,Humanities,B,-,False,D,D,D,0,0,0,0.0,hard
professional_law/test/206,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/207,professional_law,Humanities,D,-,False,C,D,C,0,1,0,0.3333333333333333,hard
professional_law/test/208,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/209,professional_law,Humanities,D,-,False,A,A,A,0,0,0,0.0,hard
professional_law/test/21,professional_law,Humanities,C,-,False,A,C,A,0,1,0,0.3333333333333333,hard
professional_law/test/210,professional_law,Humanities,C,-,False,D,C,B,0,1,0,0.3333333333333333,hard
professional_law/test/211,professional_law,Humanities,A,-,False,A,D,D,1,0,0,0.3333333333333333,hard
professional_law/test/212,professional_law,Humanities,D,-,False,A,D,A,0,1,0,0.3333333333333333,hard
professional_law/test/213,professional_law,Humanities,C,-,False,D,D,C,0,0,1,0.3333333333333333,hard
professional_law/test/214,professional_law,Humanities,D,-,False,D,D,D,1,1,1,1.0,easy
professional_law/test/215,professional_law,Humanities,B,-,False,C,B,C,0,1,0,0.3333333333333333,hard
professional_law/test/216,professional_law,Humanities,B,-,False,C,C,B,0,0,1,0.3333333333333333,hard
professional_law/test/217,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/218,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/219,professional_law,Humanities,D,-,False,A,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/22,professional_law,Humanities,D,CS,True,A,D,D,0,1,1,0.6666666666666666,hard
professional_law/test/220,professional_law,Humanities,C,-,False,A,B,B,0,0,0,0.0,hard
professional_law/test/221,professional_law,Humanities,B,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/222,professional_law,Humanities,C,-,False,D,D,D,0,0,0,0.0,hard
professional_law/test/223,professional_law,Humanities,B,-,False,A,D,D,0,0,0,0.0,hard
professional_law/test/224,professional_law,Humanities,C,-,False,C,C,B,1,1,0,0.6666666666666666,hard
professional_law/test/225,professional_law,Humanities,B,-,False,C,C,B,0,0,1,0.3333333333333333,hard
professional_law/test/226,professional_law,Humanities,A,-,False,C,A,C,0,1,0,0.3333333333333333,hard
professional_law/test/227,professional_law,Humanities,D,-,False,C,C,D,0,0,1,0.3333333333333333,hard
professional_law/test/228,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/229,professional_law,Humanities,B,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/23,professional_law,Humanities,A,-,False,C,D,D,0,0,0,0.0,hard
professional_law/test/230,professional_law,Humanities,B,-,False,D,D,D,0,0,0,0.0,hard
professional_law/test/231,professional_law,Humanities,B,-,False,A,B,A,0,1,0,0.3333333333333333,hard
professional_law/test/232,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/233,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/234,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/235,professional_law,Humanities,B,-,False,D,B,D,0,1,0,0.3333333333333333,hard
professional_law/test/236,professional_law,Humanities,D,-,False,A,B,A,0,0,0,0.0,hard
professional_law/test/237,professional_law,Humanities,A,-,False,A,A,A,1,1,1,1.0,easy
professional_law/test/238,professional_law,Humanities,B,-,False,D,B,D,0,1,0,0.3333333333333333,hard
professional_law/test/239,professional_law,Humanities,D,-,False,A,C,D,0,0,1,0.3333333333333333,hard
professional_law/test/24,professional_law,Humanities,B,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/240,professional_law,Humanities,C,-,False,A,C,B,0,1,0,0.3333333333333333,hard
professional_law/test/241,professional_law,Humanities,B,-,False,D,B,D,0,1,0,0.3333333333333333,hard
professional_law/test/242,professional_law,Humanities,A,-,False,C,C,C,0,0,0,0.0,hard
professional_law/test/243,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/244,professional_law,Humanities,B,-,False,B,B,B,1,1,1,1.0,easy
professional_law/test/245,professional_law,Humanities,C,-,False,A,C,C,0,1,1,0.6666666666666666,hard
professional_law/test/246,professional_law,Humanities,B,-,False,A,B,C,0,1,0,0.3333333333333333,hard
professional_law/test/247,professional_law,Humanities,A,-,False,A,C,D,1,0,0,0.3333333333333333,hard
professional_law/test/248,professional_law,Humanities,B,-,False,D,C,D,0,0,0,0.0,hard
professional_law/test/249,professional_law,Humanities,A,-,False,C,A,A,0,1,1,0.6666666666666666,hard
professional_law/test/25,professional_law,Humanities,B,-,False,A,B,B,0,1,1,0.6666666666666666,hard
professional_law/test/250,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
professional_law/test/251,professional_law,Humanities,C,-,False,A,B,C,0,0,1,0.3333333333333333,hard
professional_law/test/252,professional_law,Humanities,B,-,False,B,B,D,1,1,0,0.6666666666666666,hard
professional_law/test/253,professional_law,Humanities,C,-,False,D,C,D,0,1,0,0.3333333333333333,hard
professional_law/test/254,professional_law,Humanities,C,-,False,C,C,C,1,1,1,1.0,easy
