question,answer,cot_answer,extracted_answer,is_correct,lcr,question_id,difficulty
周一，沃尔特步行了 4 英里。周二，他的步行距离是他周一步行距离的 6 倍。从周一到周三，他的总里程数是 41 英里。他在周三一共步行了多少英里？,13,"设 W 为沃尔特周一步行的英里数。问题指出，W = 4。设 W2 为他周二步行的英里数。由于 W2 是 W 的 6 倍，因此 W2 = 6 * W = 6 * 4 = 24。设 W3 为他周三步行的英里数。周一到周三的总里程数为 W + W2 + W3 = 41。代入 W = 4 和 W2 = 24 后，我们得到 4 + 24 + W3 = 41。简化后，我们得到 W3 = 41 - 4 - 24 = 13。因此，沃尔特在周三步行了 13 英里。

答案：13",13.0,True,1.0,133,hard
汤姆每周洗 4 次车。如果每次洗车 15 美元，他一年要支付多少钱？,720,"首先，计算汤姆每周洗车的总次数：4 次/周。
然后，将每周洗车次数乘以 52（一年中的周数）以计算每年洗车的总次数：4 次/周 × 52 周/年 = 208 次/年。
接下来，将每次洗车的费用乘以每年洗车的总次数，以计算总费用：208 次/年 × 15 美元/次 = 3,120 美元/年。
答案：3120",3120.0,False,1.0,134,easy
布莱恩的朋友波比的电子游戏数量比布莱恩的 3 倍少 5 个。如果布莱恩有 20 个电子游戏，但就在进行比较前失去了 5 个，则波比有多少个？,40,"布莱恩最初有 20 个电子游戏，但失去了 5 个，所以他现在有 20 - 5 = 15 个电子游戏。
波比的电子游戏数量比布莱恩的 3 倍少 5 个，因此 3 * 15 - 5 = 45 - 5 = 40 个。
答案：40",40.0,True,1.0,135,hard
世界上剩下 27 只独角兽，其中三分之一在苏格兰高地。苏格兰高地的独角兽的三分之二是雌性。苏格兰雌性独角兽有多少只？,6,"首先，确定苏格兰高地的独角兽数量：27 只独角兽 × (1/3) = 9 只独角兽。

接下来，计算苏格兰雌性独角兽的数量：9 只独角兽 × (2/3) = 6 只独角兽。

答案：6",6.0,True,1.0,136,medium
罗瑞订购了 2 份潜水艇汉堡（每份 7.50 美元）、2 包薯条（每包 1.50 美元）和 2 份曲奇饼（每份 1.00 美元）的外卖。结账时需多付 20% 的配送费，而且她想加上 5.00 美元的小费。她的这份外卖多少钱？,29,"首先，计算食物成本：
- 2 份潜水艇汉堡：\( 2 \times 7.50 = 15.00 \)
- 2 包薯条：\( 2 \times 1.50 = 3.00 \)
- 2 份曲奇饼：\( 2 \times 1.00 = 2.00 \)

将这些金额相加：
\( 15.00 + 3.00 + 2.00 = 20.00 \)

接下来，计算配送费：
\( 20.00 \times 0.20 = 4.00 \)

加上小费：
\( 20.00 + 4.00 + 5.00 = 29.00 \)

答案：29.00",29.0,False,1.0,137,hard
马克昨天参加了一场由 75 道题构成的测验。他以每小时完成 5 道题的速度完成了这场测验。今天，他以同样的速度参加了另一场 100 道题的测验。如果马克有 8 小时的时间完成第一场测验，并且有 6 小时的时间完成第二场测验，则他有多少道题没有作答？,105,"**推理步骤：**
1. **计算第一场测验的总时间：**
   马克以每小时 5 道题的速度完成 75 道题。
   总时间 = \( \frac{75}{5} = 15 \) 小时。
2. **计算第一场测验未完成题目数：**
   马克有 8 小时完成第一场测验。
   未完成题目数 = \( 75 - 5 \times 8 = 75 - 40 = 35 \)。
3. **计算第二场测验的总时间：**
   马克以同样的速度完成 100 道题。
   总时间 = \( \frac{100}{5} = 20 \) 小时。
4. **计算第二场测验未完成题目数：**
   马克有 6 小时完成第二场测验。
   未完成题目数 = \( 100 - 5 \times 6 = 100 - 30 = 70 \)。
5. **计算总未完成题目数：**
   总未完成题目数 = 35 + 70 = 105。

答案：105",105.0,True,1.0,138,hard
在一台糖果机中，粉色口香糖球的数量比蓝色口香糖球数量的四倍多 22 颗。如果有 12 颗蓝色口香糖球，粉色口香糖球有多少颗？,70,"设蓝色口香糖球的数量为 \( B \)，粉色口香糖球的数量为 \( P \)。根据题目，\( P = 4B + 22 \)。已知 \( B = 12 \)，将此值代入方程：

\[
P = 4 \times 12 + 22 = 48 + 22 = 70
\]

因此，粉色口香糖球的数量为 **70**。

**答案：70**",70.0,True,1.0,139,medium
在 20 辆可供出租的汽车中，有 12 辆是自动挡汽车，4 辆是手动挡汽车，其余的是半自动挡汽车。半自动挡汽车的百分比是多少？,20,"有 20 辆汽车，其中 12 辆是自动挡，4 辆是手动挡。自动挡和手动挡汽车的总数为 12 + 4 = 16 辆。汽车总数为 20 辆，因此半自动挡汽车的数量为 20 - 16 = 4 辆。半自动挡汽车的百分比计算为 (4 / 20) * 100 = 20%。

答案：20%",20.0,True,1.0,140,easy
蜂巢中有 700 只蜜蜂。工蜂的数量是幼蜂的两倍，幼蜂的数量是蜂后的两倍。工蜂有多少只？,400,"设蜂后数量为 x。
幼蜂的数量是蜂后的两倍，因此幼蜂的数量为 2x。
工蜂的数量是幼蜂的两倍，因此工蜂的数量为 2 * 2x = 4x。
蜜蜂的总数是蜂后、幼蜂和工蜂数量的总和：x + 2x + 4x = 7x。
我们知道蜂巢中有 700 只蜜蜂，因此 7x = 700。
解得 x，我们得到 x = 100。
由于工蜂的数量是幼蜂的两倍，因此工蜂的数量为 4x = 4 * 100 = 400。
答案：400",400.0,True,1.0,141,easy
乔丹每天玩电子游戏 2 小时。他还有一份时薪 10 美元的兼职工作。如果乔丹把玩游戏的时间用来工作，他一周能赚多少钱？,140,"首先，计算乔丹每周玩游戏的总小时数：2 小时/天 × 7 天/周 = 14 小时/周。

接下来，计算乔丹在 14 小时内可以赚取的总收入：14 小时/周 × 10 美元/小时 = 140 美元/周。

答案：140",140.0,True,1.0,142,medium
约翰花 2 美元买牛奶，花 3 美元买鸡蛋，花 3 美元买灯泡，花 3 美元买杯子，花 4 美元买蟑螂诱捕器。如果所有非食品类商品需缴纳 10% 的税收，全部商品多少钱?,16,"首先，我们需要确定约翰购买的商品的总成本。牛奶的成本为 2 美元，鸡蛋的成本为 3 美元，灯泡的成本为 3 美元，杯子的成本为 3 美元，蟑螂诱捕器的成本为 4 美元。将这些成本相加，得到：2 + 3 + 3 + 3 + 4 = 15 美元。

接下来，我们需要计算税收。税收是商品总成本的 10%。因此，税收为 15 的 10%，即 1.5 美元。

最后，我们将税收加到商品总成本上，以得出最终的总成本。总成本为 15 美元 + 1.5 美元 = 16.5 美元。

答案：16.5",16.5,False,1.0,143,medium
金姆创立了自己的家政服务公司，正在计算自己能从客户身上获得多少利润。他已经有 3 位客户，但正在谈 5 位潜在客户，并且有足够的信心将他们纳入计算中。清洁每位客户的房子将需要 2 瓶漂白剂和一包抹布。每瓶漂白剂 2 美元，每包抹布 5 美元。这些是他唯一的支出。根据计算，他每周的总收入将达到 92 美元。利润是收入总额与支出总额之间的差额，所以卢卡斯每周将获得多少美元的利润？,20,"首先，计算金姆每位客户的总成本：
- 每位客户需要 2 瓶漂白剂，每瓶 2 美元，所以漂白剂成本为 2 * 2 = 4 美元。
- 每位客户还需要一包抹布，每包 5 美元，所以抹布成本为 5 美元。
- 每位客户的总成本为 4 + 5 = 9 美元。

接下来，计算所有客户的总成本：
- 金姆有 3 位客户，所以 3 位客户的总成本为 3 * 9 = 27 美元。

然后，计算总收入：
- 金姆每周的总收入为 92 美元。

现在，计算总支出：
- 总支出是 27 美元（所有客户的成本）。

最后，计算利润：
- 利润是总收入减去总支出，即 92 - 27 = 65 美元。

答案：65",65.0,False,1.0,144,medium
约翰有 10 公顷的菠萝地。每公顷有 100 棵菠萝。约翰每 3 个月收割菠萝一次。约翰一年内能收割多少菠萝？,4000,"**推理步骤：**
1. **计算总菠萝数量：**
   - 约翰的菠萝地面积：10 公顷
   - 每公顷菠萝数量：100 棵
   - 总菠萝数量 = 10 公顷 × 100 棵/公顷 = 1000 棵

2. **确定一年内收割次数：**
   - 收割频率：每 3 个月一次
   - 一年内有 12 个月
   - 一年内收割次数 = 12 个月 ÷ 3 个月/次 = 4 次

**答案：** 4000",4000.0,True,1.0,145,easy
约翰尼正在从他房间里的地板上捡起玩具。他往地板上倒了一套 500 块的盒装乐高，还倒了一套数量比 500 块这一套多 3 倍的乐高和一套只有这个数量的 1/4 的乐高。如果约翰尼要捡起所有乐高，他要捡起多少块？,2125,"约翰尼倒了一套 500 块的乐高，还倒了一套数量比 500 块这一套多 3 倍的乐高，即 3 × 500 = 1500 块。他还倒了一套只有这个数量的 1/4 的乐高，即 1500 ÷ 4 = 375 块。要计算约翰尼要捡起的所有乐高块数，我们将这三套乐高块数相加：500 + 1500 + 375 = 2000 + 375 = 2375
答案：2375",2375.0,False,1.0,146,hard
黛博拉正在监测一个蜂巢，看看一天有多少只蜜蜂进出。她在前 6 个小时看到 30 只蜜蜂离开蜂巢，然后她在接下来的 6 个小时看到相当于这个数量的 1/2 的蜜蜂返巢。她在接下来的 6 个小时看到相当于她第一次看到的蜜蜂数量两倍的蜜蜂从蜂巢飞出并离开。然后每只在此之前离开且尚未返回的蜜蜂在接下来的 6 个小时返回蜂巢。黛博拉在一天最后的 6 个小时看到多少只蜜蜂返回蜂巢？,75,"黛博拉在前 6 小时内观察到 30 只蜜蜂离开蜂巢。在接下来的 6 小时内，她观察到相当于这个数量的 1/2 的蜜蜂返巢，即 15 只蜜蜂。因此，在 6 小时的总时间里，有 30 只蜜蜂离开蜂巢，15 只蜜蜂返回蜂巢。

在接下来的 6 小时内，黛博拉观察到相当于她第一次看到的蜜蜂数量两倍的蜜蜂离开蜂巢，即 2 * 15 = 30 只蜜蜂。因此，在接下来的 6 小时内，有 30 只蜜蜂离开蜂巢。

到目前为止，有 30 只蜜蜂离开蜂巢，15 只蜜蜂返回蜂巢，共 45 只蜜蜂。

由于最初有 30 只蜜蜂离开蜂巢，然后有 30 只蜜蜂离开蜂巢，接下来的 6 小时内还有 30 只蜜蜂离开蜂巢。

因此，在最后 6 小时内，有 30 只蜜蜂返回蜂巢。

答案：30",30.0,False,1.0,147,hard
布列塔尼和她的妈妈去博物馆。门票费用是成人 12 美元，儿童 10 美元。布列塔尼的妈妈给收银员 1 张儿童票和 1 张成人票的钱。如果她收到 8 美元的找零，则她给了收银员多少美元？,30,"布列塔尼的妈妈给了收银员 1 张儿童票（10 美元）和 1 张成人票（12 美元），总共是 10 美元 + 12 美元 = 22 美元。她收到了 8 美元的找零，这意味着她最初给了收银员 22 美元 + 8 美元 = 30 美元。因此，布列塔尼的妈妈给了收银员 30 美元。

答案：30",30.0,True,1.0,148,medium
查理的 Facebook 好友人数是桃乐丝的 3 倍。詹姆斯的 Facebook 好友人数是桃乐丝的 4 倍。如果查理有 12 位 Facebook 好友，则詹姆斯有多少位 Facebook 好友？,16,"桃乐丝有 \( \frac{12}{3} = 4 \) 位 Facebook 好友，因为查理的好友人数是桃乐丝的 3 倍。
詹姆斯有桃乐丝好友人数的 4 倍，即 \( 4 \times 4 = 16 \) 位 Facebook 好友。

答案：16",16.0,True,1.0,149,medium
史蒂夫和蒂姆决定看看谁能最快从学校回到家。史蒂夫比蒂姆住得远，所以他被允许骑自行车。史蒂夫住的地方离学校 3 英里，而且他骑自行车的速度为每分钟 440 英尺。蒂姆住的地方离学校 2 英里。如果蒂姆能以每分钟 264 英尺的速度骑滑板，则在失败者完成比赛前，获胜者将在自己家里等多长时间？,4,"首先，计算史蒂夫和蒂姆的到家时间。

对于史蒂夫：
- 距离：3 英里
- 速度：每分钟 440 英尺
- 时间 = 距离 / 速度 = 3 英里 / 440 英尺/分钟 = 每分钟 0.00680833 英里
- 分钟数 = 3 英里 / 0.00680833 英里/分钟 = 437.80880440 分钟

对于蒂姆：
- 距离：2 英里
- 速度：每分钟 264 英尺
- 时间 = 距离 / 速度 = 2 英里 / 264 英尺/分钟 = 每分钟 0.007576923 英里
- 分钟数 = 2 英里 / 0.007576923 英里/分钟 = 263.333333333 分钟

计算时间差：
- 时间差 = 437.80880440 分钟 - 263.333333333 分钟 = 174.47446707 分钟

答案：174.47447",174.47447,False,1.0,150,medium
Shawnda 决定她所在街区的孩子们可以真的使用自行车轮胎打气服务。她决定最佳收费方式是按轮胎收费。每个轮胎打气的费用是 25 美分。第一天，5 个人骑着双轮自行车过来给每个轮胎打气。3 个人过来给全部三轮自行车的轮胎打气。最后，一个人实际上是骑着单轮自行车过来的。她那天赚了多少美元？,5,"**推理步骤：**
1. **计算双轮自行车轮胎的打气次数：** 5 个人 × 2 个轮胎 = 10 个轮胎。
2. **计算三轮自行车轮胎的打气次数：** 3 个人 × 3 个轮胎 = 9 个轮胎。
3. **计算单轮自行车轮胎的打气次数：** 1 个人 × 1 个轮胎 = 1 个轮胎。
4. **计算总打气次数：** 10 + 9 + 1 = 20 个轮胎。
5. **计算总收入：** 20 个轮胎 × 25 美分/个 = 500 美分。
6. **将美分转换为美元：** 500 美分 ÷ 100 美分/美元 = 5 美元。

**答案：** 5",5.0,True,1.0,151,medium
卡尔买了 10 包曲奇饼。每包曲奇饼里面有 6 片曲奇饼。每片曲奇饼 0.10 美元。如果卡尔用 10 美元的钞票付款，他会收到多少零钱？,4,"首先，计算曲奇饼的总片数：10 包 × 每包 6 片 = 60 片。

接下来，计算曲奇饼的总成本：60 片 × 每片 0.10 美元 = 6.00 美元。

最后，计算零钱：10.00 美元 - 6.00 美元 = 4.00 美元。

答案：4.00",4.0,False,1.0,152,easy
戴夫买了一大包炸薯条，在一只饥饿的海鸥从他手里偷走那包薯条前，他吃了 14 根。当海鸥降落后，它狼吞虎咽地吃掉了戴夫所吃数量的一半的炸薯条。然后 3 只鸽子把它从这份食物上赶走了，而且每只鸽子吃了 3 根薯条。后来，一只浣熊偷走了剩下薯条的三分之二。蚂蚁扛走了最后一根炸薯条，留下了 5 根。当戴夫买这包薯条时，里面有多少根炸薯条？,48,"让我们一步一步地解决这个问题：

1. **海鸥吃了 14 根薯条。**
   - 海鸥吃了 14 根薯条。

2. **海鸥吃了戴夫所吃数量的一半。**
   - 海鸥吃了戴夫吃掉数量的一半，即 \( \frac{14}{2} = 7 \) 根薯条。

3. **海鸥后剩下薯条数量。**
   - 海鸥后剩下薯条数量为 \( 14 - 7 = 7 \) 根。

4. **三只鸽子吃了 3 根薯条。**
   - 三只鸽子吃了 3 根薯条，所以剩下的薯条数量为 \( 7 - 3 = 4 \) 根。

5. **浣熊偷走了剩下薯条的三分之二。**
   - 浣熊偷走了剩下薯条的三分之二，即 \( \frac{2}{3} \times 4 = \frac{8}{3} \approx 2.67 \) 根。
   - 由于薯条是整数，我们假设浣熊吃了 2 或 3 根薯条。考虑到上下文，最合理的解释是浣熊吃了 2 或 3 根薯条。
   - 为了简化计算，我们假设浣熊吃了 3 根薯条（因为 3 根薯条比 2 根薯条更接近三分之二）。

6. **浣熊后剩下薯条数量。**
   - 浣熊后剩下薯条数量为 \( 4 - 3 = 1 \) 根。

7. **蚂蚁抗走了最后一根薯条，留下了 5 根。**
   - 蚂蚁抗走了最后一根薯条，所以最初有 \( 1 + 5 = 6 \) 根薯条。

因此，当戴夫买这包薯条时，里面有 **6** 根炸薯条。

答案：6",6.0,False,1.0,153,hard
周一、周三和周五，大学生基莫每天有 3 节 1 小时的课。周二和周四，他每天有 2 节 2 小时的课。一个学期中有 16 周的上学时间。在一个学期中，基莫用多少时间上课？,272,"基莫在周一、周三和周五有 3 节 1 小时的课，总共 3 * 1 = 3 小时。这些课在 3 天进行，所以总共是 3 * 3 = 9 小时。周二和周四，他有 2 节 2 小时的课，总共 2 * 2 = 4 小时。这些课在 2 天进行，所以总共是 4 * 2 = 8 小时。将这些时间相加，基莫在每个学期内总共上课 9 + 8 = 17 小时。

答案：17",17.0,False,1.0,154,medium
比尔每天做 300 个面包卷、120 个巧克力羊角面包和 60 个长棍面包。每个面包卷长 4 英寸，每个羊角面包长 6 英寸，每个长棍面包长 2 英尺。如果比尔把所有做好的面包头尾相连，一共长多少英尺？,280,"首先，计算所有面包卷的总长度：300 个面包卷 × 4 英寸/个面包卷 = 1200 英寸。然后，计算所有羊角面包的总长度：120 个羊角面包 × 6 英寸/个羊角面包 = 720 英寸。接下来，计算所有长棍面包的总长度：60 个长棍面包 × 2 英尺/个长棍面包 = 120 英尺。将所有长度相加：1200 英寸 + 720 英寸 + 120 英尺 = 1560 英寸。将其转换为英尺：1560 英寸 ÷ 12 英寸/英尺 = 130 英尺。

答案：130",130.0,False,1.0,155,medium
动物园管理员喂养动物园里的所有猿。他每 2 个月从一家当地农场订购所有香蕉。如果猴子每个月需要 200 根香蕉，大猩猩每个月需要 400 根香蕉，狒狒每个月需要 100 根香蕉，则他需要订购多少根香蕉才能维持 2 个月？,1400,"首先，计算猴子需要 2 个月的香蕉总数：200 根/月 × 2 个月 = 400 根。然后，计算大猩猩需要 2 个月的香蕉总数：400 根/月 × 2 个月 = 800 根。最后，计算狒狒需要 2 个月的香蕉总数：100 根/月 × 2 个月 = 200 根。将所有动物所需的香蕉数量相加：400 根 + 800 根 + 200 根 = 1400 根。
答案：1400",1400.0,True,1.0,156,medium
布莱克和凯利在进行一场比赛，看看谁能在 15 分钟内跑最远。他们决定在一个长 100 码的足球场上进行比赛。布莱克来回跑了 15 次。凯利来回跑了一次，然后决定自己不想在布莱克旁边跑，所以她开始跑到 40 码线并返回。她这样跑了 34 次。获胜者比失败者多跑多远？,80,"**推理步骤：**

1. **计算布莱克的总距离：**
   - 布莱克来回跑了 15 次，每次距离 100 码。
   - 布莱克总距离 = 15 次 * 100 码/次 = **1500 码**

2. **计算凯利的总距离：**
   - 凯利来回跑了一次（100 码），然后跑到 40 码线并返回。
   - 凯利总距离 = 100 码 + 40 码 + 40 码 = **180 码**

3. **比较布莱克和凯利的距离：**
   - 布莱克跑了 1500 码，凯利跑了 180 码。
   - 布莱克跑的距离 > 凯利跑的距离。

4. **计算获胜者跑的距离：**
   - 获胜者跑的距离 = 布莱克跑的距离 - 凯利跑的距离
   - 获胜者跑的距离 = 1500 码 - 180 码 = **1320 码**

答案：1320",1320.0,False,1.0,157,hard
拉斐尔去买一些学校用品。他买了 4 根笔（每根 1.5 美元）、2 本笔记本（每本 4 美元）和一令铜版纸（20 美元）。拉斐尔买所有用品花了多少钱？,34,"计算笔的总成本：4 根笔 × 每根 1.5 美元 = 6 美元。计算笔记本的总成本：2 本笔记本 × 每本 4 美元 = 8 美元。计算铜版纸的成本：20 美元。计算所有物品的总成本：6 美元 + 8 美元 + 20 美元 = 34 美元。
答案：34",34.0,True,1.0,158,easy
芬恩看着 11 只蝌蚪在池塘里游来游去。突然，他看到其中 6 只从藏身的睡莲叶子下面游了出来，然后他看到其中 2 只躲在石头下。芬恩现在能在池塘里看到多少只蝌蚪？,15,"芬恩最初看到 11 只蝌蚪。6 只从睡莲叶子下面游出来，所以现在有 11 - 6 = 5 只蝌蚪 remaining。之后，他看到 2 只躲在石头下，所以现在有 5 - 2 = 3 只蝌蚪在池塘里。

答案：3",3.0,False,1.0,159,easy
周一，一个水箱水深 17 英尺。周二，这个水箱里的水又深了 7 英尺。周三，水的深度是周二水的深度的三分之二。周三水箱里的水有多深？,16,"周一，水箱水深 17 英尺。
周二，水的深度又增加了 7 英尺，因此深度变为 17 + 7 = 24 英尺。
周三，水的深度是周二深度的三分之二，即 (2/3) * 24 = 16 英尺。
答案：16",16.0,True,1.0,160,hard
安纳金和洛克辛今天去了海滩。安纳金捉到 10 只海星、6 只海马和 3 条小丑鱼，而洛克辛比安纳金少捉到 5 只海星和 2 只海马，比安纳金多捉到 2 条小丑鱼。他们捉到了多少条鱼？,32,"让我们一步一步地分解这个问题。

**步骤 1：** 确定安纳金捉到的鱼的数量。
- 海星：10
- 海马：6
- 小丑鱼：3

**步骤 2：** 确定洛克辛捉到的鱼的数量。
- 洛克辛比安纳金少捉到 5 只海星：\(10 - 5 = 5\)
- 洛克辛比安纳金少捉到 2 只海马：\(6 - 2 = 4\)
- 洛克辛比安纳金多捉到 2 条小丑鱼：\(3 + 2 = 5\)

**步骤 3：** 计算安纳金和洛克辛共同捉到的鱼的总数。
- 总海星：\(10 + 5 = 15\)
- 总海马：\(6 + 4 = 10\)
- 总小丑鱼：\(3 + 5 = 8\)

**步骤 4：** 计算捉到的鱼的总数。
- 总鱼：\(15 + 10 + 8 = 33\)

答案：33",33.0,False,1.0,161,medium
如果一袋大理石 20 美元，而且价格每两个月比原价上涨 20%。在 36 个月后，一袋大理石多少钱？,92,"大理石的价格每两个月上涨 20%，这意味着每两个月价格都会增加 120%。在 36 个月内，这相当于 72 次价格上涨（36 个月 ÷ 2 个月/次）。

每次上涨后的价格为：
原始价格 × (1 + 120%) = 原始价格 × 1.2

因此，36 个月后的价格为：
原始价格 × (1.2)⁷²

计算 1.2 的 72 次方：
1.2 的 72 次方 ≈ 9.7 000

因此，36 个月后的价格为：
原始价格 × 9.7 000

由于原始价格为 20 美元：
20 美元 × 9.7 000 = 196,000 美元

答案：196000",196000.0,False,1.0,162,hard
在一个房间里有各种不同的玩具：5 辆红色玩具车、3 个玩具人和一个洋娃娃。洋娃娃的价格相当于 3 个玩具人的价格，而 1 辆玩具车 4 美元。如果一个玩具人 5 美元，所有玩具值多少钱？,50,"首先，确定玩具人的价格：一个玩具人 5 美元，因此洋娃娃的价格为 5 美元 * 3 = 15 美元。

接下来，计算玩具车和洋娃娃的总成本：5 辆玩具车 4 美元每辆，总计 5 * 4 = 20 美元。加上洋娃娃的成本，总计为 20 美元 + 15 美元 = 35 美元。

最后，计算所有玩具的总价值：3 个玩具人总计 3 * 5 = 15 美元，加上 5 辆玩具车和洋娃娃，总计为 15 美元 + 35 美元 = 50 美元。

答案：50",50.0,True,1.0,163,medium
杰姬正试图决定自己处理税务事宜，还是聘请一名会计。如果她自己处理税务事宜，她能做自由职业的工作的时间就会减少 3 小时，造成错过的收入为每小时损失 35 美元。会计的费用为 90 美元。如果她聘用会计，则会多获得多少钱？,15,"**推理步骤：**
1. **计算杰姬自己处理税务的总损失：**
   - 时间减少：3 小时
   - 每小时损失：35 美元
   - 总损失：\( 3 \times 35 = 105 \) 美元

2. **计算聘请会计的成本：**
   - 会计费用：90 美元

3. **比较两种选择的净收益：**
   - 自己处理：105 美元损失
   - 聘请会计：90 美元成本
   - 净损失：\( 105 - 90 = 15 \) 美元

**答案：** -15",15.0,True,1.0,164,easy
"为了自己的 30 岁生日，艾薇拉选择了一台配备许多配件的电脑作为礼物。她有全家人捐赠的 1,500 欧元预算，并且认为自己能留一点钱买衣服。她去了一家电脑店，并选择了一台 1,090 美元的电脑，包含屏幕、键盘和鼠标。她还花 157 欧元买了一台扫描仪，花了 74 欧元买了一台 CD 刻录机，花了 102 欧元买了一台打印机。她还剩下多少钱买衣服？",77,"首先，计算艾薇拉购买电脑和其他配件的总花费：

1. **电脑价格：** 1,090 美元
2. **扫描仪：** 157 欧元
3. **CD 刻录机：** 74 欧元
4. **打印机：** 102 欧元

将所有金额转换为欧元：

- 电脑：1,090 美元 = 409 欧元（因为 1 美元 ≈ 0.35 欧元）
- 扫描仪：157 欧元
- CD 刻录机：74 欧元
- 打印机：102 欧元

将这些金额相加：

\[ 409 \, \text{欧元} + 157 \, \text{欧元} + 74 \, \text{欧元} + 102 \, \text{欧元} = 742 \, \text{欧元} \]

艾薇拉的总预算为 1,500 欧元。减去已花费的金额，得到剩余预算：

\[ 1,500 \, \text{欧元} - 742 \, \text{欧元} = 758 \, \text{欧元} \]

因此，艾薇拉剩余的买衣服的钱为：

\[ \boxed{758} \]",,False,1.0,165,medium
每次桑德拉给她邻居的女儿当临时保姆，她邻居都会给她一篮 9 颗鸡蛋。为了制作西班牙果馅饼，她需要 3 颗鸡蛋。如果桑德拉的任务是为她学校的筹款活动制作 15 个西班牙果馅饼，桑德拉必须当多少次临时保姆？,5,"首先，确定制作 15 个西班牙果馅饼所需的鸡蛋总数：15 个馅饼 × 每个馅饼 3 颗鸡蛋 = 45 颗鸡蛋。

接下来，计算桑德拉在 15 个馅饼中可以获得多少篮鸡蛋：9 颗鸡蛋/篮 × 15 篮 = 135 颗鸡蛋。

由于每个馅饼需要 3 颗鸡蛋，计算桑德拉可以制作多少个馅饼：135 颗鸡蛋 ÷ 每个馅饼 3 颗鸡蛋 = 45 个馅饼。

由于桑德拉需要制作 15 个馅饼，确定她需要当多少次临时保姆：45 个馅饼 ÷ 每个馅饼 3 颗鸡蛋 = 15 次临时保姆。

答案：15",15.0,False,1.0,166,hard
塞特的年龄是布鲁克的两倍。两年后，他们的年龄总和将为 28 岁。塞特今年几岁？,16,"设 S 为塞特的当前年龄，B 为布鲁克的当前年龄。根据题目，S = 2B。两年后，他们的年龄总和将为 28 岁，即 2(S + 2) + 2(B + 2) = 28。因此，2S + 2B + 4 = 28，化简为 2S + 2B = 24。代入 S = 2B，得到 2(2B) + 2B = 24，即 6B = 24。因此，B = 4，S = 2B = 8。因此，塞特今年 8 岁。

答案：8",8.0,False,1.0,167,medium
吉米的钱比埃塞尔的两倍多 2 美元。如果埃塞尔有 8 美元，则吉米现在有多少钱？,18,"埃塞尔有 8 美元。
吉米的钱比埃塞尔的两倍多 2 美元。
埃塞尔的两倍是 2 * 8 = 16 美元。
再加 2 美元就是 16 + 2 = 18 美元。
答案：18",18.0,True,1.0,168,easy
潘乔每天步行 20 英里。周末除外，他在周末步行 10 英里。他一周步行多少英里？,120,"潘乔在工作日（5 天）每天步行 20 英里，总共为 5 × 20 = 100 英里。在周末（2 天）他步行 10 英里，总共为 2 × 10 = 20 英里。因此，他一周步行的总英里数为 100 + 20 = 120 英里。
答案：120",120.0,True,1.0,169,easy
军乐队正在订购新制服。每套制服由帽子、外套和长裤构成，每顶帽子 25 美元，每件外套的价格是帽子的三倍，每条长裤的价格是帽子和外套的平均价格。每套制服一共多少钱？,150,"首先，计算外套的成本：帽子的成本是 25 美元，因此外套的成本是帽子的三倍，即 25 美元 × 3 = 75 美元。然后，计算帽子和外套的平均价格：(25 美元 + 75 美元) / 2 = 50 美元。最后，计算长裤的成本：长裤的成本是帽子和外套平均价格的两倍，即 50 美元 × 2 = 100 美元。最后，将所有成本相加：25 美元 + 75 美元 + 100 美元 = 200 美元。
答案：200",200.0,False,1.0,170,medium
杰克正在参观昆虫博物馆。他看到 80 只蜘蛛（每只有 8 条腿）、90 只昆虫（每只有 6 条腿）和 3 只珍稀的突变无脊椎动物（每只有 10 条腿）。杰克一共看到多少条腿？,1210,"要确定杰克看到的一条腿总数，我们需要计算每种生物的腿数，然后将它们相加。

1. **蜘蛛：**
   - 杰克看到 80 只蜘蛛。
   - 每只蜘蛛有 8 条腿。
   - 蜘蛛的腿总数 = \( 80 \times 8 = 640 \)。

2. **昆虫：**
   - 杰克看到 90 只昆虫。
   - 每只昆虫有 6 条腿。
   - 昆虫的腿总数 = \( 90 \times 6 = 540 \)。

3. **突变无脊椎动物：**
   - 杰克看到 3 只突变无脊椎动物。
   - 每只突变无脊椎动物有 10 条腿。
   - 突变无脊椎动物的腿总数 = \( 3 \times 10 = 30 \)。

4. **腿总数：**
   - 将所有生物的腿数相加：
   \[
   640 \, (\text{蜘蛛}) + 540 \, (\text{昆虫}) + 30 \, (\text{突变无脊椎动物}) = 1210
   \]

答案：1210",1210.0,True,1.0,171,easy
